"Gene","name","chrom","locus","strand","hm.scores","p.vals","cor.p","sig"
"ENSG00000162572","SCNN1D","chr1",1215815,"+",86.52,0.53440186239255,0.560145266367434,FALSE
"ENSG00000131584","ACAP3","chr1",1243269,"-",2650.28,0.00473598105607578,0.0167254762812544,TRUE
"ENSG00000169972","PUSL1","chr1",1243993,"+",2662,0.00466798132807469,0.0165952036864055,TRUE
"ENSG00000127054","CPSF3L","chr1",1260067,"-",1875.2,0.00912396350414598,0.020290419829401,TRUE
"ENSG00000224051","GLTPD1","chr1",1260142,"+",1875,0.00912396350414598,0.020290419829401,TRUE
"ENSG00000169962","TAS1R3","chr1",1266725,"+",104.8,0.406366374534502,0.443580589192389,FALSE
"ENSG00000107404","DVL1","chr1",1284492,"-",1638.4,0.0107639569441722,0.0214359652878673,TRUE
"ENSG00000162576","MXRA8","chr1",1297157,"-",185.6,0.0836076655693377,0.107348630615491,FALSE
"ENSG00000175756","AURKAIP1","chr1",1310818,"-",2478.44,0.00551597793608826,0.0173775570253984,TRUE
"ENSG00000224870","RP4-758J18.2","chr1",1334909,"+",4571.6,0.000815996736013056,0.0140485525014422,TRUE
"ENSG00000242485","MRPL20","chr1",1342693,"-",3606.84,0.00195199219203123,0.0146122651539419,TRUE
"ENSG00000235098","ANKRD65","chr1",1356824,"-",435.96,0.0274638901444394,0.0382648472510736,TRUE
"ENSG00000205116","TMEM88B","chr1",1361507,"+",362.48,0.0308678765284939,0.0424800100860927,TRUE
"ENSG00000215915","ATAD3C","chr1",1385068,"+",76.8,0.598433606265575,0.616745990703487,FALSE
"ENSG00000160072","ATAD3B","chr1",1407163,"+",2976.92,0.00350798596805613,0.0157451697865536,TRUE
"ENSG00000197785","ATAD3A","chr1",1447522,"+",2821.64,0.00402398390406438,0.0160730828707891,TRUE
"ENSG00000205090","TMEM240","chr1",1475740,"-",1029.68,0.0165359338562646,0.0261714467160823,TRUE
"ENSG00000160075","SSU72","chr1",1510262,"-",4655.48,0.000735997056011776,0.0140485525014422,TRUE
"ENSG00000228594","C1orf233","chr1",1535476,"-",708.96,0.0209519161923352,0.0307001752974132,TRUE
"ENSG00000197530","MIB2","chr1",1551689,"+",2430,0.00576397694409222,0.0175409509832101,TRUE
"ENSG00000189409","MMP23B","chr1",1567559,"+",582.4,0.0234159063363747,0.033447834379268,TRUE
"ENSG00000248333","CDK11B","chr1",1655775,"-",3386.36,0.0023559905760377,0.0147514429126099,TRUE
"ENSG00000008128","CDK11A","chr1",1655791,"-",3386.36,0.0023559905760377,0.0147514429126099,TRUE
"ENSG00000215790","SLC35E2","chr1",1677438,"-",3247.32,0.00268798924804301,0.0150701870343792,TRUE
"ENSG00000008130","NADK","chr1",1711508,"-",2516,0.0053439786240855,0.017243139591224,TRUE
"ENSG00000078369","GNB1","chr1",1822526,"-",2340.4,0.0061999752000992,0.0177440092387112,TRUE
"ENSG00000169885","CALML6","chr1",1846265,"+",129.88,0.247387010451958,0.287768547474281,FALSE
"ENSG00000178821","TMEM52","chr1",1850740,"-",1024,0.0165799336802653,0.0261833719973997,TRUE
"ENSG00000187730","GABRD","chr1",1950767,"+",492.8,0.0255518977924088,0.0359356093130312,TRUE
"ENSG00000067606","PRKCZ","chr1",1981908,"+",2339.88,0.0061999752000992,0.0177440092387112,TRUE
"ENSG00000162585","C1orf86","chr1",2126214,"-",995.64,0.0169919320322719,0.0266627772649749,TRUE
"ENSG00000157933","SKI","chr1",2160133,"+",3036.2,0.00331598673605306,0.0155768639863235,TRUE
"ENSG00000116151","MORN1","chr1",2322993,"-",2421.36,0.0057999768000928,0.0175589865326128,TRUE
"ENSG00000157916","RER1","chr1",2323213,"+",2438.4,0.00573197707209171,0.0175378763288083,TRUE
"ENSG00000157911","PEX10","chr1",2344010,"-",2313,0.00629597481610074,0.0177900725278092,TRUE
"ENSG00000149527","PLCH2","chr1",2407753,"+",76.8,0.598433606265575,0.616745990703487,FALSE
"ENSG00000157881","PANK4","chr1",2458035,"-",1965.76,0.0084439662241351,0.0196504656281595,TRUE
"ENSG00000197921","HES5","chr1",2461684,"-",461.52,0.0264518941924232,0.0370330644710801,TRUE
"ENSG00000157873","TNFRSF14","chr1",2487804,"+",99.24,0.447714209143163,0.481771836010606,FALSE
"ENSG00000157870","FAM213B","chr1",2517898,"+",2135.2,0.00734797060811757,0.0187544726586761,TRUE
"ENSG00000215912","TTC34","chr1",2706230,"-",163.36,0.122827508689965,0.152946490600275,FALSE
"ENSG00000169717","ACTRT2","chr1",2938045,"+",223.04,0.054311782752869,0.0717033766416674,TRUE
"ENSG00000130762","ARHGEF16","chr1",3371146,"+",857.92,0.0187279250882996,0.0283509009327093,TRUE
"ENSG00000162591","MEGF6","chr1",3528059,"-",1307,0.0135879456482174,0.0236376792645751,TRUE
"ENSG00000158109","TPRG1L","chr1",3541555,"+",2184.08,0.0070559717761129,0.0185228811847103,TRUE
"ENSG00000116213","WRAP73","chr1",3566671,"-",2038.48,0.00798396806412774,0.019330279648415,TRUE
"ENSG00000078900","TP73","chr1",3569128,"+",1635.76,0.0107879568481726,0.0214433189438098,TRUE
"ENSG00000162592","CCDC27","chr1",3668964,"+",92.72,0.493342026631893,0.523310448506123,FALSE
"ENSG00000235169","SMIM1","chr1",3689333,"+",1143.68,0.0152639389442442,0.0250299596225567,TRUE
"ENSG00000130764","LRRC47","chr1",3713068,"-",2752.04,0.0042999828000688,0.0163376601727258,TRUE
"ENSG00000116198","CEP104","chr1",3773797,"-",2444.8,0.00570397718409126,0.0175208922709826,TRUE
"ENSG00000169598","DFFB","chr1",3773844,"+",2475.4,0.0055439778240887,0.0174054406821143,TRUE
"ENSG00000196581","AJAP1","chr1",4715104,"+",1061.04,0.0161639353442586,0.0258263287374087,TRUE
"ENSG00000069424","KCNAB2","chr1",6052357,"+",2523.04,0.00530397878408486,0.0172173097926053,TRUE
"ENSG00000116254","CHD5","chr1",6240194,"-",729.6,0.0206799172803309,0.0304532563658096,TRUE
"ENSG00000116251","RPL22","chr1",6259679,"-",3825.04,0.0016439934240263,0.0144294542439055,TRUE
"ENSG00000158286","RNF207","chr1",6266188,"+",1039.12,0.0164039343842625,0.026040593043146,TRUE
"ENSG00000116237","ICMT","chr1",6296044,"-",1802.08,0.00961996152015392,0.0206490409241041,TRUE
"ENSG00000173673","HES3","chr1",6304251,"+",3012.84,0.00338798644805421,0.015650474711534,TRUE
"ENSG00000158292","GPR153","chr1",6321035,"-",902.4,0.0181999272002912,0.0278475019751472,TRUE
"ENSG00000097021","ACOT7","chr1",6453826,"-",1899.44,0.00895196419214323,0.0201740228815917,TRUE
"ENSG00000069812","HES2","chr1",6479979,"-",755.64,0.0202599189603242,0.0300393000129495,TRUE
"ENSG00000187017","ESPN","chr1",6484847,"+",473.88,0.0260158959364163,0.0364823206801057,TRUE
"ENSG00000215788","TNFRSF25","chr1",6526255,"-",376.76,0.0300278798884804,0.0414320116739518,TRUE
"ENSG00000171680","PLEKHG5","chr1",6580121,"-",254.92,0.0435518257926968,0.0583954903499179,TRUE
"ENSG00000162408","NOL9","chr1",6614658,"-",2304,0.0063559745761017,0.0178554146503289,TRUE
"ENSG00000173662","TAS1R1","chr1",6615337,"+",2133.44,0.0073559705761177,0.0187620102034511,TRUE
"ENSG00000204859","ZBTB48","chr1",6640055,"+",1809.12,0.00957196171215315,0.0206348366392292,TRUE
"ENSG00000162413","KLHL21","chr1",6662929,"-",5138.24,0.000471998112007552,0.0140485525014422,TRUE
"ENSG00000116273","PHF13","chr1",6673755,"+",2500.44,0.00541997832008672,0.0172905688331041,TRUE
"ENSG00000041988","THAP3","chr1",6684924,"+",1560.92,0.0113199547201811,0.0217331023724033,TRUE
"ENSG00000007923","DNAJC11","chr1",6761966,"-",3330.48,0.00249999000004,0.0149809739631473,TRUE
"ENSG00000171735","CAMTA1","chr1",6845383,"+",2851.28,0.00390798436806253,0.0159599922940281,TRUE
"ENSG00000049245","VAMP3","chr1",7831328,"+",2428.12,0.00577197691209235,0.0175409509832101,TRUE
"ENSG00000049246","PER3","chr1",7844379,"+",765.16,0.0201359194563222,0.0299196995414651,TRUE
"ENSG00000049247","UTS2","chr1",7973294,"-",173.12,0.100723597105612,0.127590804575742,FALSE
"ENSG00000049249","TNFRSF9","chr1",8003225,"-",282.24,0.03812384750461,0.0515254620204227,TRUE
"ENSG00000116288","PARK7","chr1",8021713,"+",2571.92,0.0050559797760809,0.0169920254200194,TRUE
"ENSG00000116285","ERRFI1","chr1",8086393,"-",2338.16,0.00620397518409926,0.0177440092387112,TRUE
"ENSG00000162426","SLC45A1","chr1",8384389,"+",118.48,0.315906736373054,0.357398488979183,FALSE
"ENSG00000142599","RERE","chr1",8877699,"-",3356.28,0.00242799028803885,0.0148550966804994,TRUE
"ENSG00000074800","ENO1","chr1",8939151,"-",3748.16,0.0017439930240279,0.0144656105224376,TRUE
"ENSG00000131686","CA6","chr1",9005892,"+",294.2,0.036559853760585,0.0495796581443122,TRUE
"ENSG00000197241","SLC2A7","chr1",9086404,"-",90.24,0.504885980456078,0.534009441148189,FALSE
"ENSG00000142583","SLC2A5","chr1",9129887,"-",184.72,0.0846796612813549,0.108616262926874,FALSE
"ENSG00000180758","GPR157","chr1",9189229,"-",940.96,0.0177159291362835,0.027387068887825,TRUE
"ENSG00000049239","H6PD","chr1",9294862,"+",1211.2,0.0146359414562342,0.0245587759469863,TRUE
"ENSG00000171621","SPSB1","chr1",9352940,"+",1388.28,0.0128359486562054,0.0229912307251589,TRUE
"ENSG00000171612","SLC25A33","chr1",9599527,"+",1825.84,0.00948796204815181,0.0205880435337117,TRUE
"ENSG00000188807","TMEM201","chr1",9648931,"+",1317.64,0.0134959460162159,0.0235598295183402,TRUE
"ENSG00000171608","PIK3CD","chr1",9711789,"+",1163.48,0.0150999396002416,0.0249109536454173,TRUE
"ENSG00000179840","C1orf200","chr1",9714644,"-",455,0.0266838932644269,0.0372909745418239,TRUE
"ENSG00000171603","CLSTN1","chr1",9884550,"-",3102.96,0.00307198771204915,0.015301124145115,TRUE
"ENSG00000178585","CTNNBIP1","chr1",9970316,"-",2374.4,0.00606397574409702,0.0177440092387112,TRUE
"ENSG00000162441","LZIC","chr1",10003427,"-",2995.2,0.00345998616005536,0.0157451697865536,TRUE
"ENSG00000173614","NMNAT1","chr1",10003485,"+",2988.8,0.00348398606405574,0.0157451697865536,TRUE
"ENSG00000054523","KIF1B","chr1",10270763,"+",4068.6,0.00130399478402086,0.0144294542439055,TRUE
"ENSG00000142657","PGD","chr1",10459084,"+",4090.04,0.00126399494402022,0.0144294542439055,TRUE
"ENSG00000175279","APITD1","chr1",10490158,"+",2054.16,0.00790796836812653,0.0192665499696307,TRUE
"ENSG00000251503","APITD1-CORT","chr1",10490803,"+",2088.16,0.00767196931212275,0.0190905906739556,TRUE
"ENSG00000241563","CORT","chr1",10509775,"+",237.64,0.0481758072967708,0.0641545932332591,TRUE
"ENSG00000160049","DFFA","chr1",10532613,"-",2198.08,0.00698397206411174,0.0184638118590383,TRUE
"ENSG00000142655","PEX14","chr1",10535002,"+",2219.08,0.00684797260810957,0.0183693897621301,TRUE
"ENSG00000130940","CASZ1","chr1",10856733,"-",1345.6,0.013247947008212,0.0233235651564436,TRUE
"ENSG00000175262","C1orf127","chr1",11042094,"-",502.24,0.025371898512406,0.0357524884367846,TRUE
"ENSG00000120948","TARDBP","chr1",11072678,"+",3342.32,0.00247199011203955,0.0149349792385777,TRUE
"ENSG00000009724","MASP2","chr1",11107296,"-",151.36,0.157447370210519,0.191889316494604,FALSE
"ENSG00000116649","SRM","chr1",11120091,"-",3296.88,0.00259598961604154,0.0149986961488827,TRUE
"ENSG00000171824","EXOSC10","chr1",11159938,"-",2663.52,0.0046559813760745,0.016583238428951,TRUE
"ENSG00000171819","ANGPTL7","chr1",11249345,"+",128.56,0.252678989284043,0.293297157234908,FALSE
"ENSG00000198793","MTOR","chr1",11322608,"-",1843.2,0.00935196259214963,0.0204890672446582,TRUE
"ENSG00000120942","UBIAD1","chr1",11333254,"+",2681,0.00456798172807309,0.0164427190697092,TRUE
"ENSG00000204624","PTCHD2","chr1",11539294,"+",1441,0.0123839504641981,0.0226240886202749,TRUE
"ENSG00000132879","FBXO44","chr1",11714431,"+",1797.76,0.00964796140815437,0.020674532080432,TRUE
"ENSG00000116661","FBXO2","chr1",11714888,"-",1774.4,0.00977996088015648,0.0207233540318374,TRUE
"ENSG00000116663","FBXO6","chr1",11724149,"+",377.64,0.0299518801924792,0.0413589385642457,TRUE
"ENSG00000116670","MAD2L2","chr1",11751678,"-",4347.28,0.000995996016015936,0.0140485525014422,TRUE
"ENSG00000162490","DRAXIN","chr1",11751780,"+",4303.68,0.0010439958240167,0.0140485525014422,TRUE
"ENSG00000177674","AGTRAP","chr1",11796141,"+",2022.52,0.00810796756812973,0.0194296903430888,TRUE
"ENSG00000011021","CLCN6","chr1",11866152,"+",3402.88,0.00232399070403718,0.0147514429126099,TRUE
"ENSG00000177000","MTHFR","chr1",11866160,"-",3434.68,0.00226399094403622,0.0147463357896931,TRUE
"ENSG00000175206","NPPA","chr1",11907840,"-",88.6,0.525285898856405,0.551879150788442,FALSE
"ENSG00000120937","NPPB","chr1",11918992,"-",293.2,0.0366718533125868,0.0497240304263347,TRUE
"ENSG00000116685","KIAA2013","chr1",11986485,"-",1461.32,0.0122319510721957,0.0225552905697982,TRUE
"ENSG00000083444","PLOD1","chr1",11994723,"+",1054.16,0.0162319350722597,0.0258911912637404,TRUE
"ENSG00000116688","MFN2","chr1",12040237,"+",2485.56,0.00550397798408806,0.0173775570253984,TRUE
"ENSG00000116691","MIIP","chr1",12079298,"+",1676.8,0.0104799580801677,0.0212268814809243,TRUE
"ENSG00000120949","TNFRSF8","chr1",12123433,"+",1359.52,0.0131039475842097,0.023198122592125,TRUE
"ENSG00000028137","TNFRSF1B","chr1",12227059,"+",414.72,0.0282918868324527,0.0392721667591523,TRUE
"ENSG00000204518","AADACL4","chr1",12704565,"+",116.2,0.326614693541226,0.367659143648244,FALSE
"ENSG00000188984","AADACL3","chr1",12776117,"+",371.2,0.0303518785924856,0.0418244087367552,TRUE
"ENSG00000116726","PRAMEF12","chr1",12834983,"+",128,0.263294946820213,0.304379674804845,FALSE
"ENSG00000116721","PRAMEF1","chr1",12851545,"+",167.6,0.112111551553794,0.140705758368325,FALSE
"ENSG00000179172","HNRNPCL1","chr1",12908578,"-",172.8,0.103307586769653,0.130587598767836,FALSE
"ENSG00000120952","PRAMEF2","chr1",12916940,"+",178.76,0.0932316270734917,0.118855261529455,FALSE
"ENSG00000243073","PRAMEF4","chr1",12946025,"-",188.24,0.0795836816652733,0.102578205613077,FALSE
"ENSG00000187545","PRAMEF10","chr1",12958094,"-",141.2,0.192311230755077,0.229991932264116,FALSE
"ENSG00000232423","PRAMEF6","chr1",13007406,"-",121.84,0.290470838116648,0.331948180228669,FALSE
"ENSG00000182330","PRAMEF8","chr1",13390765,"-",115.2,0.341930632277471,0.382477366650852,FALSE
"ENSG00000204501","PRAMEF9","chr1",13421175,"+",118.92,0.313854744581022,0.355368141792224,FALSE
"ENSG00000277853","PRAMEF19","chr1",13698405,"-",56.92,0.679217283130867,0.687295910342852,FALSE
"ENSG00000204479","PRAMEF17","chr1",13716087,"+",64,0.656305374778501,0.667384454916947,FALSE
"ENSG00000204478","PRAMEF20","chr1",13736906,"+",89.6,0.520849916600334,0.547956212441692,FALSE
"ENSG00000162494","LRRC38","chr1",13840242,"-",692.72,0.0211519153923384,0.0309150002611844,TRUE
"ENSG00000162493","PDPN","chr1",13910251,"+",3566,0.00206399174403302,0.0147262887312087,TRUE
"ENSG00000116731","PRDM2","chr1",14026734,"+",1500.4,0.0118479526081896,0.0221965989548666,TRUE
"ENSG00000189337","KAZN","chr1",14925212,"+",2588.16,0.00499198003207987,0.0169474601604699,TRUE
"ENSG00000171729","TMEM51","chr1",15479027,"+",2512.4,0.00535997856008576,0.017243139591224,TRUE
"ENSG00000142621","FHAD1","chr1",15573767,"+",1062.4,0.0161599353602586,0.0258245348216862,TRUE
"ENSG00000142634","EFHD2","chr1",15736390,"+",1682.6,0.0104479582081672,0.0212258145987787,TRUE
"ENSG00000162438","CTRC","chr1",15764937,"+",77.04,0.585061659753361,0.605083934679529,FALSE
"ENSG00000142615","CELA2A","chr1",15783222,"+",102.4,0.431690273238907,0.466626849817042,FALSE
"ENSG00000215704","CELA2B","chr1",15802595,"+",96.08,0.463590145639417,0.496770935074808,FALSE
"ENSG00000132906","CASP9","chr1",15851285,"-",2368.08,0.00608797564809741,0.0177440092387112,TRUE
"ENSG00000116138","DNAJC16","chr1",15853351,"+",2733.64,0.00440398238407046,0.016380357998471,TRUE
"ENSG00000116771","AGMAT","chr1",15911605,"-",823.8,0.0192079231683073,0.0288754232304066,TRUE
"ENSG00000197312","DDI2","chr1",15943952,"+",3708,0.00180799276802893,0.0144656105224376,TRUE
"ENSG00000215695","RSC1A1","chr1",15986363,"+",140.8,0.199643201427194,0.237841459305785,FALSE
"ENSG00000116786","PLEKHM2","chr1",16010826,"+",1363.2,0.0130759476962092,0.0231945214667032,TRUE
"ENSG00000162461","SLC25A34","chr1",16062808,"+",206.2,0.0635237459050164,0.0830890966730508,TRUE
"ENSG00000162460","TMEM82","chr1",16068986,"+",252.16,0.0441638233447066,0.0591409767147205,TRUE
"ENSG00000162458","FBLIM1","chr1",16083153,"+",691.84,0.0211599153603386,0.0309166238510042,TRUE
"ENSG00000065526","SPEN","chr1",16174358,"+",4016.92,0.00137999448002208,0.0144294542439055,TRUE
"ENSG00000116809","ZBTB17","chr1",16302627,"-",1472.32,0.0121079515681937,0.0224312547469282,TRUE
"ENSG00000183888","C1orf64","chr1",16330730,"+",89.76,0.507009971960112,0.535750883368023,FALSE
"ENSG00000173641","HSPB7","chr1",16346089,"-",207.52,0.0627877488490046,0.0821803047457879,TRUE
"ENSG00000186510","CLCNKA","chr1",16348485,"+",118.36,0.316462734149063,0.357802011759768,FALSE
"ENSG00000184908","CLCNKB","chr1",16355620,"+",298.8,0.0360198559205763,0.048902770657258,TRUE
"ENSG00000185519","FAM131C","chr1",16400127,"-",798.08,0.0195999216003136,0.0293125212569549,TRUE
"ENSG00000142627","EPHA2","chr1",16482582,"-",2383.84,0.005999976000096,0.0177440092387112,TRUE
"ENSG00000142632","ARHGEF19","chr1",16539104,"-",1551.48,0.0114199543201827,0.0218091464122498,TRUE
"ENSG00000132881","RSG1","chr1",16563659,"-",1273.6,0.0139639441442234,0.0239780716790659,TRUE
"ENSG00000037637","FBXO42","chr1",16678948,"-",3334.76,0.00248399006403974,0.0149681455654842,TRUE
"ENSG00000055070","SZRD1","chr1",16693524,"+",2838.72,0.0039439842240631,0.015977943295434,TRUE
"ENSG00000187144","SPATA21","chr1",16763919,"-",112.12,0.357410570357719,0.397415581546792,FALSE
"ENSG00000157191","NECAP2","chr1",16767166,"+",2281.16,0.00647997408010368,0.0179703406012577,TRUE
"ENSG00000219481","NBPF1","chr1",16940100,"-",5613.16,0.000311998752004992,0.0140485525014422,TRUE
"ENSG00000058453","CROCC","chr1",17248444,"+",1118.28,0.015563937744249,0.0253183730355246,TRUE
"ENSG00000117122","MFAP2","chr1",17308081,"-",1815.4,0.00953196187215251,0.0205880435337117,TRUE
"ENSG00000159363","ATP13A2","chr1",17338423,"-",1746.36,0.0100039599841601,0.0209180064852251,TRUE
"ENSG00000117118","SDHB","chr1",17380665,"-",2073.6,0.00778796884812461,0.0191975888698147,TRUE
"ENSG00000117115","PADI2","chr1",17445948,"-",1580.04,0.0111919552321791,0.0216941494877268,TRUE
"ENSG00000142623","PADI1","chr1",17531620,"+",142.48,0.188083247667009,0.225401053399458,FALSE
"ENSG00000142619","PADI3","chr1",17575592,"+",96.76,0.460250158999364,0.493781413112454,FALSE
"ENSG00000159339","PADI4","chr1",17634689,"+",260.88,0.0420798316806733,0.0565358175660329,TRUE
"ENSG00000179051","RCC2","chr1",17766250,"-",4023,0.00137199451202195,0.0144294542439055,TRUE
"ENSG00000074964","ARHGEF10L","chr1",17866329,"+",2355.2,0.00613997544009824,0.0177440092387112,TRUE
"ENSG00000117148","ACTL8","chr1",18081807,"+",153.6,0.151495394018424,0.185289488180468,FALSE
"ENSG00000117154","IGSF21","chr1",18434239,"+",2075.56,0.00775996896012416,0.0191845755134539,TRUE
"ENSG00000179023","KLHDC7A","chr1",18807423,"+",371.36,0.0303078787684849,0.041773397709849,TRUE
"ENSG00000009709","PAX7","chr1",18957499,"+",1134.88,0.0153439386242455,0.0250900931174923,TRUE
"ENSG00000179002","TAS1R2","chr1",19186155,"-",172.64,0.103575585697657,0.13089871436628,FALSE
"ENSG00000159423","ALDH4A1","chr1",19229293,"-",2269.96,0.00653597385610458,0.0180115546040733,TRUE
"ENSG00000169991","IFFO2","chr1",19282826,"-",1910.6,0.00886396454414182,0.0201083062721964,TRUE
"ENSG00000127481","UBR4","chr1",19536746,"-",4583.2,0.000811996752012992,0.0140485525014422,TRUE
"ENSG00000127463","EMC1","chr1",19578053,"-",4636.56,0.00075999696001216,0.0140485525014422,TRUE
"ENSG00000053372","MRTO4","chr1",19578074,"+",4662.52,0.00071999712001152,0.0140485525014422,TRUE
"ENSG00000211454","AKR7L","chr1",19600568,"-",243.72,0.0463038147847409,0.0618406204300932,TRUE
"ENSG00000162482","AKR7A3","chr1",19615280,"-",588.8,0.0232759068963724,0.0332849362460592,TRUE
"ENSG00000053371","AKR7A2","chr1",19638640,"-",2664.68,0.0046559813760745,0.016583238428951,TRUE
"ENSG00000040487","PQLC2","chr1",19638739,"+",2664.08,0.0046559813760745,0.016583238428951,TRUE
"ENSG00000077549","CAPZB","chr1",19812066,"-",3116,0.00303598785604858,0.0152444805605393,TRUE
"ENSG00000173436","MINOS1","chr1",19923470,"+",3032.12,0.00331998672005312,0.0155768639863235,TRUE
"ENSG00000158747","NBL1","chr1",19969722,"+",1104.36,0.0157199371202515,0.0254291356417443,TRUE
"ENSG00000158748","HTR6","chr1",19991779,"+",874.12,0.0184839260642957,0.0281023932226792,TRUE
"ENSG00000162542","TMCO4","chr1",20126758,"-",623.28,0.0224239103043588,0.0323240676040749,TRUE
"ENSG00000178828","RNF186","chr1",20141771,"-",290.12,0.0370478518085928,0.0501921500238527,TRUE
"ENSG00000169914","OTUD3","chr1",20208887,"+",2265.08,0.00655997376010496,0.0180277823231215,TRUE
"ENSG00000188784","PLA2G2E","chr1",20250110,"-",144.56,0.181715273138907,0.218425798052533,FALSE
"ENSG00000188257","PLA2G2A","chr1",20306932,"-",254.76,0.0435758256966972,0.0584233062276056,TRUE
"ENSG00000127472","PLA2G5","chr1",20396700,"+",134.4,0.229515081939672,0.269476436385575,FALSE
"ENSG00000117215","PLA2G2D","chr1",20446059,"-",102.4,0.431690273238907,0.466626849817042,FALSE
"ENSG00000158786","PLA2G2F","chr1",20465822,"+",134.4,0.229515081939672,0.269476436385575,FALSE
"ENSG00000187980","PLA2G2C","chr1",20501687,"-",89.6,0.520849916600334,0.547956212441692,FALSE
"ENSG00000162543","UBXN10","chr1",20512577,"+",1098.96,0.0157639369442522,0.0254423112429765,TRUE
"ENSG00000158816","VWA5B1","chr1",20617411,"+",709.44,0.0209479162083352,0.0306968199065979,TRUE
"ENSG00000162545","CAMK2N1","chr1",20812728,"-",2944.36,0.00361198555205779,0.0157779670291139,TRUE
"ENSG00000090432","MUL1","chr1",20834674,"-",2304.68,0.00635197459210163,0.0178554146503289,TRUE
"ENSG00000183114","FAM43B","chr1",20878931,"+",1261.84,0.0141079435682257,0.0241306998564288,TRUE
"ENSG00000158825","CDA","chr1",20915443,"+",372.36,0.0302678789284843,0.0417407002108951,TRUE
"ENSG00000158828","PINK1","chr1",20959947,"+",1760,0.00987196051215795,0.0207970382764637,TRUE
"ENSG00000244038","DDOST","chr1",20988037,"-",3846.4,0.0015999936000256,0.0144294542439055,TRUE
"ENSG00000117245","KIF17","chr1",21044317,"-",726.8,0.0207119171523314,0.0304753790820902,TRUE
"ENSG00000189410","SH2D5","chr1",21059133,"-",1845.92,0.00931996272014912,0.0204576486658592,TRUE
"ENSG00000127483","HP1BP3","chr1",21113799,"-",4425.44,0.000923996304014784,0.0140485525014422,TRUE
"ENSG00000075151","EIF4G3","chr1",21503381,"-",2552.76,0.00515997936008256,0.0171150756638659,TRUE
"ENSG00000117298","ECE1","chr1",21672034,"-",2522.12,0.00531597873608506,0.0172287458062868,TRUE
"ENSG00000142794","NBPF3","chr1",21766582,"+",1864.28,0.00917996328014688,0.0203393632241319,TRUE
"ENSG00000162551","ALPL","chr1",21835857,"+",2092.72,0.00765196939212243,0.0190905906739556,TRUE
"ENSG00000076864","RAP1GAP","chr1",21995856,"-",1408.4,0.012687949248203,0.0229001086206933,TRUE
"ENSG00000090686","USP48","chr1",22109688,"-",4400.92,0.000951996192015232,0.0140485525014422,TRUE
"ENSG00000187942","LDLRAD2","chr1",22138757,"+",216.24,0.0577117691529234,0.0758962613966394,TRUE
"ENSG00000142798","HSPG2","chr1",22263750,"-",1521.96,0.0116479534081864,0.0220027792939444,TRUE
"ENSG00000219073","CELA3B","chr1",22303417,"+",128.92,0.25124299502802,0.291781264394642,FALSE
"ENSG00000142789","CELA3A","chr1",22328148,"+",89.6,0.520849916600334,0.547956212441692,FALSE
"ENSG00000070831","CDC42","chr1",22379119,"+",1961.6,0.00847196611213555,0.0196842174060245,TRUE
"ENSG00000162552","WNT4","chr1",22470385,"-",1135.48,0.0153319386722453,0.0250727549517606,TRUE
