"Gene","name","chrom","locus","strand","hm.scores","p.vals","cor.p","sig"
"ENSG00000189409","MMP23B","chr1",1567559,"+",2346.24,0.00537997848008608,0.058508307213062,TRUE
"ENSG00000248333","CDK11B","chr1",1655775,"-",167.76,0.219963120147519,0.316822431980111,FALSE
"ENSG00000008128","CDK11A","chr1",1655791,"-",167.76,0.219963120147519,0.316822431980111,FALSE
"ENSG00000215790","SLC35E2","chr1",1677438,"-",196.64,0.146147415410338,0.249880203260404,FALSE
"ENSG00000008130","NADK","chr1",1711508,"-",189.48,0.160959356162575,0.264159938057633,FALSE
"ENSG00000078369","GNB1","chr1",1822526,"-",259.48,0.0718637125451498,0.165700875658036,FALSE
"ENSG00000169885","CALML6","chr1",1846265,"+",207.68,0.127851488594046,0.232670526333304,FALSE
"ENSG00000178821","TMEM52","chr1",1850740,"-",600.8,0.0188959244163023,0.081656412902514,TRUE
"ENSG00000187730","GABRD","chr1",1950767,"+",1812.68,0.00675997296010816,0.0609654165156924,TRUE
"ENSG00000067606","PRKCZ","chr1",1981908,"+",367.68,0.0354158583365667,0.109593186174747,FALSE
"ENSG00000162585","C1orf86","chr1",2126214,"-",72.04,0.643909424362303,0.660051283504322,FALSE
"ENSG00000157933","SKI","chr1",2160133,"+",275.6,0.0619877520489918,0.151085150988656,FALSE
"ENSG00000116151","MORN1","chr1",2322993,"-",195.36,0.148371406514374,0.252097976179794,FALSE
"ENSG00000157916","RER1","chr1",2323213,"+",211.76,0.12065551737793,0.224957124267888,FALSE
"ENSG00000157911","PEX10","chr1",2344010,"-",310.56,0.0476478094087624,0.129086300437171,FALSE
"ENSG00000149527","PLCH2","chr1",2407753,"+",286.92,0.0565997736009056,0.142980936660548,FALSE
"ENSG00000157881","PANK4","chr1",2458035,"-",2521.2,0.00500797996808013,0.0582619885981895,TRUE
"ENSG00000197921","HES5","chr1",2461684,"-",5304.80000000001,0.00238399046403814,0.0571626086597606,TRUE
"ENSG00000157873","TNFRSF14","chr1",2487804,"+",206.2,0.129855480578078,0.234605045476759,FALSE
"ENSG00000157870","FAM213B","chr1",2517898,"+",155.56,0.259838960644157,0.351444332619294,FALSE
"ENSG00000215912","TTC34","chr1",2706230,"-",148.92,0.286766852932588,0.373756754301379,FALSE
"ENSG00000169717","ACTRT2","chr1",2938045,"+",224,0.104783580865677,0.207155292964731,FALSE
"ENSG00000130762","ARHGEF16","chr1",3371146,"+",363.52,0.0360358558565766,0.11069124717341,FALSE
"ENSG00000162591","MEGF6","chr1",3528059,"-",1338.32,0.00910396358414566,0.0652396208778438,TRUE
"ENSG00000158109","TPRG1L","chr1",3541555,"+",334.32,0.0413478346086616,0.118966978531829,FALSE
"ENSG00000116213","WRAP73","chr1",3566671,"-",4555.56,0.00286798852804589,0.0571626086597606,TRUE
"ENSG00000078900","TP73","chr1",3569128,"+",9568.12,0.00118399526401894,0.0571626086597606,TRUE
"ENSG00000162592","CCDC27","chr1",3668964,"+",468.36,0.0250518997924008,0.0928143740994991,TRUE
"ENSG00000235169","SMIM1","chr1",3689333,"+",451.72,0.0261598953604186,0.0949062816521571,TRUE
"ENSG00000130764","LRRC47","chr1",3713068,"-",96,0.553009787960848,0.584838428037464,FALSE
"ENSG00000116198","CEP104","chr1",3773797,"-",401.88,0.0309958760164959,0.102771882226102,FALSE
"ENSG00000169598","DFFB","chr1",3773844,"+",429.6,0.0281318874724501,0.0979166765458542,TRUE
"ENSG00000196581","AJAP1","chr1",4715104,"+",4999.36,0.00258398966404134,0.0571626086597606,TRUE
"ENSG00000069424","KCNAB2","chr1",6052357,"+",729,0.0156599373602506,0.0758046195271477,TRUE
"ENSG00000116254","CHD5","chr1",6240194,"-",4206.4,0.00310798756804973,0.0571626086597606,TRUE
"ENSG00000116251","RPL22","chr1",6259679,"-",234.12,0.0928036287854849,0.193239524455195,FALSE
"ENSG00000158286","RNF207","chr1",6266188,"+",2375.32,0.00530797876808493,0.058508307213062,TRUE
"ENSG00000116237","ICMT","chr1",6296044,"-",147.2,0.292398830404678,0.378077606035755,FALSE
"ENSG00000173673","HES3","chr1",6304251,"+",747.28,0.0152999388002448,0.0751379469215802,TRUE
"ENSG00000158292","GPR153","chr1",6321035,"-",1232.88,0.00980796076815693,0.0663499294872772,TRUE
"ENSG00000097021","ACOT7","chr1",6453826,"-",497.12,0.023371906512374,0.0898392063819325,TRUE
"ENSG00000069812","HES2","chr1",6479979,"-",10192.84,0.00103199587201651,0.0571626086597606,TRUE
"ENSG00000187017","ESPN","chr1",6484847,"+",9673.03999999999,0.00117199531201875,0.0571626086597606,TRUE
"ENSG00000215788","TNFRSF25","chr1",6526255,"-",750.48,0.0152439390242439,0.0749700775505307,TRUE
"ENSG00000171680","PLEKHG5","chr1",6580121,"-",176,0.195183219267123,0.29448091856313,FALSE
"ENSG00000162408","NOL9","chr1",6614658,"-",199.04,0.142359430562278,0.246383931548732,FALSE
"ENSG00000173662","TAS1R1","chr1",6615337,"+",190.36,0.159279362882548,0.26255499018408,FALSE
"ENSG00000204859","ZBTB48","chr1",6640055,"+",261.12,0.0708037167851329,0.163830564579778,FALSE
"ENSG00000162413","KLHL21","chr1",6662929,"-",372.08,0.0347318610725557,0.108448710752035,FALSE
"ENSG00000116273","PHF13","chr1",6673755,"+",242,0.0851036595853617,0.183567377682441,FALSE
"ENSG00000041988","THAP3","chr1",6684924,"+",154.2,0.264050943796225,0.354603014295357,FALSE
"ENSG00000007923","DNAJC11","chr1",6761966,"-",320,0.0448638205447178,0.124783148837656,FALSE
"ENSG00000171735","CAMTA1","chr1",6845383,"+",168,0.219267122931508,0.316200524079652,FALSE
"ENSG00000049245","VAMP3","chr1",7831328,"+",144,0.310446758212967,0.392535729850037,FALSE
"ENSG00000049246","PER3","chr1",7844379,"+",751.12,0.0152199391202435,0.0748734248143303,TRUE
"ENSG00000049247","UTS2","chr1",7973294,"-",164.4,0.229267082931668,0.324572035150345,FALSE
"ENSG00000049249","TNFRSF9","chr1",8003225,"-",2799.4,0.00452398190407238,0.057184397301192,TRUE
"ENSG00000116288","PARK7","chr1",8021713,"+",139.72,0.325230699077204,0.404560756644369,FALSE
"ENSG00000116285","ERRFI1","chr1",8086393,"-",1062.88,0.0110759556961772,0.0680116938816742,TRUE
"ENSG00000162426","SLC45A1","chr1",8384389,"+",246.56,0.0817036731853073,0.17899226718934,FALSE
"ENSG00000142599","RERE","chr1",8877699,"-",162.24,0.235151059395762,0.329703715317764,FALSE
"ENSG00000074800","ENO1","chr1",8939151,"-",157.4,0.254298982804069,0.346539964678724,FALSE
"ENSG00000131686","CA6","chr1",9005892,"+",310.16,0.047751808992764,0.12914935870377,FALSE
"ENSG00000197241","SLC2A7","chr1",9086404,"-",111.84,0.469790120839517,0.517501378202637,FALSE
"ENSG00000142583","SLC2A5","chr1",9129887,"-",148.2,0.289082843668625,0.375358128513236,FALSE
"ENSG00000180758","GPR157","chr1",9189229,"-",1173.88,0.0101319594721621,0.0663664026503314,TRUE
"ENSG00000049239","H6PD","chr1",9294862,"+",266.84,0.0669757320970716,0.158174104311871,FALSE
"ENSG00000171621","SPSB1","chr1",9352940,"+",1670.28,0.00738797044811821,0.0622035826875008,TRUE
"ENSG00000171612","SLC25A33","chr1",9599527,"+",248,0.080563677745289,0.177317138205699,FALSE
"ENSG00000188807","TMEM201","chr1",9648931,"+",188.88,0.162115351538594,0.265232653615503,FALSE
"ENSG00000171608","PIK3CD","chr1",9711789,"+",2069.88,0.0060559757760969,0.0596269343587834,TRUE
"ENSG00000179840","C1orf200","chr1",9714644,"-",1355.72,0.008999964000144,0.0650504697016582,TRUE
"ENSG00000171603","CLSTN1","chr1",9884550,"-",1459.8,0.0083559665761337,0.0636462753004435,TRUE
"ENSG00000178585","CTNNBIP1","chr1",9970316,"-",105.2,0.495074019703921,0.53730796419015,FALSE
"ENSG00000162441","LZIC","chr1",10003427,"-",89.56,0.574073703705185,0.601833618829164,FALSE
"ENSG00000173614","NMNAT1","chr1",10003485,"+",88,0.590569637721449,0.615139582612147,FALSE
"ENSG00000054523","KIF1B","chr1",10270763,"+",217.6,0.112183551265795,0.215749617395788,FALSE
"ENSG00000142657","PGD","chr1",10459084,"+",214.64,0.117083531665873,0.221075678650899,FALSE
"ENSG00000175279","APITD1","chr1",10490158,"+",288,0.0561117755528978,0.142048016210699,FALSE
"ENSG00000251503","APITD1-CORT","chr1",10490803,"+",315.56,0.0461398154407382,0.126935758923631,FALSE
"ENSG00000241563","CORT","chr1",10509775,"+",77,0.632289470842117,0.650331077240981,FALSE
"ENSG00000160049","DFFA","chr1",10532613,"-",186.72,0.166151335394658,0.268749560431565,FALSE
"ENSG00000142655","PEX14","chr1",10535002,"+",140.84,0.321422714309143,0.401493225562829,FALSE
"ENSG00000130940","CASZ1","chr1",10856733,"-",1811.28,0.00677197291210835,0.0609654165156924,TRUE
"ENSG00000175262","C1orf127","chr1",11042094,"-",279.72,0.05999976000096,0.147865965373041,FALSE
"ENSG00000120948","TARDBP","chr1",11072678,"+",181.32,0.179963280146879,0.280989781432179,FALSE
"ENSG00000009724","MASP2","chr1",11107296,"-",222.92,0.105927576289695,0.208429893891956,FALSE
"ENSG00000116649","SRM","chr1",11120091,"-",120,0.426942292230831,0.483505210260277,FALSE
"ENSG00000171824","EXOSC10","chr1",11159938,"-",175.52,0.196323214707141,0.295629395789606,FALSE
"ENSG00000171819","ANGPTL7","chr1",11249345,"+",96,0.553009787960848,0.584838428037464,FALSE
"ENSG00000198793","MTOR","chr1",11322608,"-",141.56,0.319022723909104,0.399328981025893,FALSE
"ENSG00000120942","UBIAD1","chr1",11333254,"+",118.24,0.433686265254939,0.488461673208145,FALSE
"ENSG00000204624","PTCHD2","chr1",11539294,"+",1867.68,0.00659197363210547,0.0604662844506517,TRUE
"ENSG00000132879","FBXO44","chr1",11714431,"+",474.32,0.0246719013123948,0.092325465002886,TRUE
"ENSG00000116661","FBXO2","chr1",11714888,"-",393.08,0.0319438722245111,0.104082804721413,FALSE
"ENSG00000116663","FBXO6","chr1",11724149,"+",255.6,0.0747757008971964,0.169825228593822,FALSE
"ENSG00000116670","MAD2L2","chr1",11751678,"-",379.56,0.0336638653445386,0.106880093172942,FALSE
"ENSG00000162490","DRAXIN","chr1",11751780,"+",412,0.0298558805764777,0.101102228301896,FALSE
"ENSG00000177674","AGTRAP","chr1",11796141,"+",231.16,0.0964036143855425,0.197595487763744,FALSE
"ENSG00000011021","CLCN6","chr1",11866152,"+",119.16,0.430238279046884,0.485797417736232,FALSE
"ENSG00000177000","MTHFR","chr1",11866160,"-",114.12,0.449470202119192,0.50120757847196,FALSE
"ENSG00000175206","NPPA","chr1",11907840,"-",252.28,0.0770516917932328,0.172570794682511,FALSE
"ENSG00000120937","NPPB","chr1",11918992,"-",1285.76,0.00940396238415046,0.065813071640501,TRUE
"ENSG00000116685","KIAA2013","chr1",11986485,"-",264,0.0690397238411046,0.161308353855482,FALSE
"ENSG00000083444","PLOD1","chr1",11994723,"+",116.56,0.440142239431042,0.493472821187099,FALSE
"ENSG00000116688","MFN2","chr1",12040237,"+",136,0.346582613669545,0.4218827217727,FALSE
"ENSG00000116691","MIIP","chr1",12079298,"+",135.92,0.346910612357551,0.422196095080026,FALSE
"ENSG00000120949","TNFRSF8","chr1",12123433,"+",1741.96,0.00708797164811341,0.0615559647098615,TRUE
"ENSG00000028137","TNFRSF1B","chr1",12227059,"+",2175.84,0.00573197707209171,0.0589654558287211,TRUE
"ENSG00000204518","AADACL4","chr1",12704565,"+",302.2,0.0505997976008096,0.133951721344397,FALSE
"ENSG00000188984","AADACL3","chr1",12776117,"+",190.92,0.158259366962532,0.261618371520804,FALSE
"ENSG00000116726","PRAMEF12","chr1",12834983,"+",223.36,0.105447578209687,0.207827127409101,FALSE
"ENSG00000116721","PRAMEF1","chr1",12851545,"+",263.88,0.0691077235691057,0.161383211368416,FALSE
"ENSG00000179172","HNRNPCL1","chr1",12908578,"-",192,0.156315374738501,0.259624101770062,FALSE
"ENSG00000120952","PRAMEF2","chr1",12916940,"+",84.6,0.600253598985604,0.623706434092995,FALSE
"ENSG00000243073","PRAMEF4","chr1",12946025,"-",150.56,0.281582873668505,0.369387179569084,FALSE
"ENSG00000187545","PRAMEF10","chr1",12958094,"-",67.52,0.66310134759461,0.675749775229681,FALSE
"ENSG00000232423","PRAMEF6","chr1",13007406,"-",209.64,0.123495506017976,0.228401795644826,FALSE
"ENSG00000182330","PRAMEF8","chr1",13390765,"-",88.72,0.576629693481226,0.603807946548532,FALSE
"ENSG00000204501","PRAMEF9","chr1",13421175,"+",108.32,0.483338066647733,0.527986468349873,FALSE
"ENSG00000277853","PRAMEF19","chr1",13698405,"-",88,0.590569637721449,0.615139582612147,FALSE
"ENSG00000204479","PRAMEF17","chr1",13716087,"+",93.44,0.561749753000988,0.591539262985906,FALSE
"ENSG00000204478","PRAMEF20","chr1",13736906,"+",69.48,0.659225363098548,0.672487042847191,FALSE
"ENSG00000162494","LRRC38","chr1",13840242,"-",6305.44000000001,0.00195199219203123,0.0571626086597606,TRUE
"ENSG00000162493","PDPN","chr1",13910251,"+",458.56,0.0256518973924104,0.093798169817504,TRUE
"ENSG00000116731","PRDM2","chr1",14026734,"+",1309.56,0.00928396286414854,0.0657588683571308,TRUE
"ENSG00000189337","KAZN","chr1",14925212,"+",1739.16,0.00710797156811373,0.06162868429095,TRUE
"ENSG00000171729","TMEM51","chr1",15479027,"+",1261.52,0.00958396166415334,0.0663499294872772,TRUE
"ENSG00000142621","FHAD1","chr1",15573767,"+",251.6,0.077559689761241,0.173297733495648,FALSE
"ENSG00000142634","EFHD2","chr1",15736390,"+",1164.6,0.010187959248163,0.0663664026503314,TRUE
"ENSG00000162438","CTRC","chr1",15764937,"+",232,0.095687617249531,0.196644352289219,FALSE
"ENSG00000142615","CELA2A","chr1",15783222,"+",243.08,0.0843156627373491,0.182597473977338,FALSE
"ENSG00000215704","CELA2B","chr1",15802595,"+",144,0.310446758212967,0.392535729850037,FALSE
"ENSG00000132906","CASP9","chr1",15851285,"-",124.68,0.399126403494386,0.462389033180234,FALSE
"ENSG00000116138","DNAJC16","chr1",15853351,"+",135.76,0.34752260990956,0.422597098664579,FALSE
"ENSG00000116771","AGMAT","chr1",15911605,"-",234.84,0.0922356310574758,0.192615380771609,FALSE
"ENSG00000197312","DDI2","chr1",15943952,"+",165.68,0.225791096835613,0.321833887509614,FALSE
"ENSG00000215695","RSC1A1","chr1",15986363,"+",120.16,0.415934336262655,0.475145556207899,FALSE
"ENSG00000116786","PLEKHM2","chr1",16010826,"+",93.64,0.560933756264975,0.591061391096065,FALSE
"ENSG00000162461","SLC25A34","chr1",16062808,"+",144.04,0.302682789268843,0.386338079505475,FALSE
"ENSG00000162460","TMEM82","chr1",16068986,"+",189.08,0.161763352946588,0.264922356422243,FALSE
"ENSG00000162458","FBLIM1","chr1",16083153,"+",411,0.0299678801284795,0.101167531432111,FALSE
"ENSG00000065526","SPEN","chr1",16174358,"+",300.76,0.0510117959528162,0.134497527208129,FALSE
"ENSG00000116809","ZBTB17","chr1",16302627,"-",157.92,0.252758988964044,0.345171290292397,FALSE
"ENSG00000183888","C1orf64","chr1",16330730,"+",365.52,0.0357158571365715,0.110047262522931,FALSE
"ENSG00000173641","HSPB7","chr1",16346089,"-",471.32,0.0248439006243975,0.0924828247608013,TRUE
"ENSG00000186510","CLCNKA","chr1",16348485,"+",768,0.0148279406882372,0.0741019112182945,TRUE
"ENSG00000184908","CLCNKB","chr1",16355620,"+",449.44,0.0262838948644205,0.0949964998691021,TRUE
"ENSG00000185519","FAM131C","chr1",16400127,"-",2323.8,0.00541997832008672,0.058508307213062,TRUE
"ENSG00000142627","EPHA2","chr1",16482582,"-",697.08,0.0163439346242615,0.0767634668864778,TRUE
"ENSG00000142632","ARHGEF19","chr1",16539104,"-",186.96,0.165671337314651,0.268505433020521,FALSE
"ENSG00000132881","RSG1","chr1",16563659,"-",398,0.0313358746565014,0.102948441793348,FALSE
"ENSG00000037637","FBXO42","chr1",16678948,"-",225.28,0.102383590465638,0.204573445285916,FALSE
"ENSG00000055070","SZRD1","chr1",16693524,"+",285.6,0.0571357714569142,0.143869299119521,FALSE
"ENSG00000187144","SPATA21","chr1",16763919,"-",217.2,0.112631549473802,0.216155417062452,FALSE
"ENSG00000157191","NECAP2","chr1",16767166,"+",457.36,0.0257358970564118,0.0940286715043616,TRUE
"ENSG00000219481","NBPF1","chr1",16940100,"-",6780.84,0.00183999264002944,0.0571626086597606,TRUE
"ENSG00000058453","CROCC","chr1",17248444,"+",176,0.195183219267123,0.29448091856313,FALSE
"ENSG00000117122","MFAP2","chr1",17308081,"-",380.64,0.0335278658885364,0.106687437837275,FALSE
"ENSG00000159363","ATP13A2","chr1",17338423,"-",328.28,0.0426798292806829,0.121224099359056,FALSE
"ENSG00000117118","SDHB","chr1",17380665,"-",147.68,0.290842836628654,0.376526738808666,FALSE
"ENSG00000117115","PADI2","chr1",17445948,"-",3807,0.00349198603205587,0.0571626086597606,TRUE
"ENSG00000142623","PADI1","chr1",17531620,"+",144.68,0.300506797972808,0.384572433906743,FALSE
"ENSG00000142619","PADI3","chr1",17575592,"+",213.24,0.118839524641901,0.223217359720286,FALSE
"ENSG00000159339","PADI4","chr1",17634689,"+",238.72,0.0887196451214195,0.188073494281365,FALSE
"ENSG00000179051","RCC2","chr1",17766250,"-",755.28,0.015127939488242,0.0746048466355585,TRUE
"ENSG00000074964","ARHGEF10L","chr1",17866329,"+",181.8,0.179107283570866,0.28021220562843,FALSE
"ENSG00000117148","ACTL8","chr1",18081807,"+",215.76,0.11563953744185,0.219410774402141,FALSE
"ENSG00000117154","IGSF21","chr1",18434239,"+",4965.44,0.00260398958404166,0.0571626086597606,TRUE
"ENSG00000179023","KLHDC7A","chr1",18807423,"+",406.04,0.0305078779684881,0.102039671587913,FALSE
"ENSG00000009709","PAX7","chr1",18957499,"+",8807.44,0.00129199483202067,0.0571626086597606,TRUE
"ENSG00000179002","TAS1R2","chr1",19186155,"-",346.96,0.0388638445446218,0.115046977806812,FALSE
"ENSG00000159423","ALDH4A1","chr1",19229293,"-",479.84,0.0243039027843889,0.0916662395102152,TRUE
"ENSG00000169991","IFFO2","chr1",19282826,"-",1831.44,0.00669597321610714,0.0606929568249469,TRUE
"ENSG00000127481","UBR4","chr1",19536746,"-",111.28,0.471922112311551,0.519180844401829,FALSE
"ENSG00000127463","EMC1","chr1",19578053,"-",148.28,0.288902844388622,0.375287282699194,FALSE
"ENSG00000053372","MRTO4","chr1",19578074,"+",142.48,0.315838736645053,0.396893325972373,FALSE
"ENSG00000211454","AKR7L","chr1",19600568,"-",518.24,0.0222319110723557,0.0874227898488187,TRUE
"ENSG00000162482","AKR7A3","chr1",19615280,"-",1902.84,0.00647197411210355,0.0601889520090498,TRUE
"ENSG00000053371","AKR7A2","chr1",19638640,"-",577.84,0.0197279210883156,0.0835029265400505,TRUE
"ENSG00000040487","PQLC2","chr1",19638739,"+",583.44,0.0194959220163119,0.082833442867412,TRUE
"ENSG00000077549","CAPZB","chr1",19812066,"-",200,0.140895436418254,0.24523943784981,FALSE
"ENSG00000173436","MINOS1","chr1",19923470,"+",172.56,0.203355186579254,0.302638779164664,FALSE
"ENSG00000158747","NBL1","chr1",19969722,"+",4946.88,0.00261198955204179,0.0571626086597606,TRUE
"ENSG00000158748","HTR6","chr1",19991779,"+",4011.12,0.00328398686405254,0.0571626086597606,TRUE
"ENSG00000162542","TMCO4","chr1",20126758,"-",1888.76,0.00651997392010432,0.0602057879834324,TRUE
"ENSG00000178828","RNF186","chr1",20141771,"-",352,0.0379078483686065,0.113449866200535,FALSE
"ENSG00000169914","OTUD3","chr1",20208887,"+",213.64,0.118371526513894,0.222804579265063,FALSE
"ENSG00000188784","PLA2G2E","chr1",20250110,"-",212.2,0.120151519393922,0.224437036903257,FALSE
"ENSG00000188257","PLA2G2A","chr1",20306932,"-",270.84,0.0647037411850353,0.15490755641672,FALSE
"ENSG00000127472","PLA2G5","chr1",20396700,"+",240.92,0.0859676561293755,0.184726525637829,FALSE
"ENSG00000117215","PLA2G2D","chr1",20446059,"-",228.88,0.0986476054095784,0.200160864101655,FALSE
"ENSG00000158786","PLA2G2F","chr1",20465822,"+",240,0.0875676497294011,0.186711828042817,FALSE
"ENSG00000187980","PLA2G2C","chr1",20501687,"-",274.08,0.0627117491530034,0.152167965537384,FALSE
"ENSG00000162543","UBXN10","chr1",20512577,"+",1009,0.0115839536641853,0.0689771690135866,TRUE
"ENSG00000158816","VWA5B1","chr1",20617411,"+",1556.2,0.00789596841612634,0.0630056294004073,TRUE
"ENSG00000162545","CAMK2N1","chr1",20812728,"-",2674.72,0.00471998112007552,0.0574526997284965,TRUE
"ENSG00000090432","MUL1","chr1",20834674,"-",264.16,0.0685557257770969,0.160656238200005,FALSE
"ENSG00000183114","FAM43B","chr1",20878931,"+",7683.28,0.00157199371202515,0.0571626086597606,TRUE
"ENSG00000158825","CDA","chr1",20915443,"+",269.88,0.0651757392970428,0.155477700481225,FALSE
"ENSG00000158828","PINK1","chr1",20959947,"+",360,0.0365718537125852,0.11159163247799,FALSE
"ENSG00000244038","DDOST","chr1",20988037,"-",193.6,0.151311394754421,0.255113256996019,FALSE
"ENSG00000117245","KIF17","chr1",21044317,"-",1022.04,0.0114519541921832,0.0687140933891234,TRUE
"ENSG00000189410","SH2D5","chr1",21059133,"-",2123.2,0.00590397638409446,0.0593405823465172,TRUE
"ENSG00000127483","HP1BP3","chr1",21113799,"-",202.04,0.136039455842177,0.240975357393222,FALSE
"ENSG00000075151","EIF4G3","chr1",21503381,"-",397.88,0.0313438746245015,0.10295588168059,FALSE
"ENSG00000117298","ECE1","chr1",21672034,"-",1416.4,0.00869596521613914,0.0649383743524629,TRUE
"ENSG00000142794","NBPF3","chr1",21766582,"+",2047.84,0.00613197547209811,0.0598559498094797,TRUE
"ENSG00000162551","ALPL","chr1",21835857,"+",1031.88,0.0113279546881812,0.0683293395858675,TRUE
"ENSG00000076864","RAP1GAP","chr1",21995856,"-",1643.12,0.00750796996812013,0.0622035826875008,TRUE
"ENSG00000090686","USP48","chr1",22109688,"-",197.72,0.144423422306311,0.248232942725066,FALSE
"ENSG00000187942","LDLRAD2","chr1",22138757,"+",427.28,0.0282998868004528,0.0981081804296601,TRUE
"ENSG00000142798","HSPG2","chr1",22263750,"-",308.52,0.0483158067367731,0.130130089532155,FALSE
"ENSG00000219073","CELA3B","chr1",22303417,"+",239.4,0.088059647761409,0.187338082124325,FALSE
"ENSG00000142789","CELA3A","chr1",22328148,"+",243.24,0.0841916632333471,0.182461010105253,FALSE
"ENSG00000070831","CDC42","chr1",22379119,"+",176,0.195183219267123,0.29448091856313,FALSE
"ENSG00000162552","WNT4","chr1",22470385,"-",1381.96,0.00885996456014176,0.0650504697016582,TRUE
"ENSG00000184677","ZBTB40","chr1",22778343,"+",228.32,0.0991996032015872,0.200894864290579,FALSE
"ENSG00000070886","EPHA8","chr1",22890003,"+",2972.64,0.00425998296006816,0.0571626086597606,TRUE
"ENSG00000173372","C1QA","chr1",22963117,"+",216.24,0.113707545169819,0.217259702025022,FALSE
"ENSG00000159189","C1QC","chr1",22970117,"+",282.76,0.0583637665449338,0.145795710165336,FALSE
"ENSG00000173369","C1QB","chr1",22979681,"+",375.48,0.0342158631365475,0.107680392560337,FALSE
"ENSG00000133216","EPHB2","chr1",23037330,"+",1981.2,0.00628797484810061,0.0599378449943827,TRUE
