"Gene","name","chrom","locus","strand","hm.scores","p.vals","cor.p","sig"
"ENSG00000171680","PLEKHG5","chr1",6580121,"-",131.28,0.714753140987436,0.723681971953818,FALSE
"ENSG00000162408","NOL9","chr1",6614658,"-",264,0.482050071799713,0.586067107272377,FALSE
"ENSG00000173662","TAS1R1","chr1",6615337,"+",330.92,0.341106635573458,0.517643521445527,FALSE
"ENSG00000204859","ZBTB48","chr1",6640055,"+",318.6,0.364538541845833,0.52808493248452,FALSE
"ENSG00000162413","KLHL21","chr1",6662929,"-",380.8,0.262850948596206,0.495252157436966,FALSE
"ENSG00000116273","PHF13","chr1",6673755,"+",209.12,0.605373578505686,0.65606502703185,FALSE
"ENSG00000041988","THAP3","chr1",6684924,"+",408.44,0.228915084339663,0.495252157436966,FALSE
"ENSG00000007923","DNAJC11","chr1",6761966,"-",488,0.157567369730521,0.495252157436966,FALSE
"ENSG00000171735","CAMTA1","chr1",6845383,"+",446.56,0.190807236771053,0.495252157436966,FALSE
"ENSG00000049245","VAMP3","chr1",7831328,"+",479.12,0.163843344626622,0.495252157436966,FALSE
"ENSG00000049246","PER3","chr1",7844379,"+",575.52,0.109479562081752,0.495252157436966,FALSE
"ENSG00000049247","UTS2","chr1",7973294,"-",302.84,0.39625041499834,0.544645232013071,FALSE
"ENSG00000049249","TNFRSF9","chr1",8003225,"-",514.72,0.140159439362243,0.495252157436966,FALSE
"ENSG00000116288","PARK7","chr1",8021713,"+",305.64,0.389946440214239,0.541749736142012,FALSE
"ENSG00000116285","ERRFI1","chr1",8086393,"-",631.48,0.0886676453294187,0.495252157436966,FALSE
"ENSG00000162426","SLC45A1","chr1",8384389,"+",221.76,0.579109683561266,0.639926003669331,FALSE
"ENSG00000142599","RERE","chr1",8877699,"-",244.8,0.526609893560426,0.609488987704913,FALSE
"ENSG00000074800","ENO1","chr1",8939151,"-",540.84,0.125799496802013,0.495252157436966,FALSE
"ENSG00000131686","CA6","chr1",9005892,"+",377.64,0.266810932756269,0.495604620644431,FALSE
"ENSG00000197241","SLC2A7","chr1",9086404,"-",159.52,0.689189243243027,0.709342130924579,FALSE
"ENSG00000142583","SLC2A5","chr1",9129887,"-",518.96,0.137735449058204,0.495252157436966,FALSE
"ENSG00000180758","GPR157","chr1",9189229,"-",464.24,0.175435298258807,0.495252157436966,FALSE
"ENSG00000049239","H6PD","chr1",9294862,"+",318.92,0.363930544277823,0.527614052683831,FALSE
"ENSG00000171621","SPSB1","chr1",9352940,"+",370.12,0.277802888788445,0.49758926927174,FALSE
"ENSG00000171612","SLC25A33","chr1",9599527,"+",325.44,0.351342594629621,0.521573780030484,FALSE
"ENSG00000188807","TMEM201","chr1",9648931,"+",166.64,0.680041279834881,0.703848568511652,FALSE
"ENSG00000171608","PIK3CD","chr1",9711789,"+",358.68,0.295046819812721,0.500982355510608,FALSE
"ENSG00000179840","C1orf200","chr1",9714644,"-",411.96,0.225155099379602,0.495252157436966,FALSE
"ENSG00000171603","CLSTN1","chr1",9884550,"-",339.92,0.325778696885212,0.512408254554821,FALSE
"ENSG00000178585","CTNNBIP1","chr1",9970316,"-",295.28,0.411770352918588,0.551371744386214,FALSE
"ENSG00000162441","LZIC","chr1",10003427,"-",256,0.500989996040016,0.594911121182399,FALSE
"ENSG00000173614","NMNAT1","chr1",10003485,"+",257.72,0.495842016631933,0.592758393750655,FALSE
"ENSG00000054523","KIF1B","chr1",10270763,"+",372.32,0.274542901828393,0.496302695546062,FALSE
"ENSG00000142657","PGD","chr1",10459084,"+",269.36,0.469298122807509,0.579991091395359,FALSE
"ENSG00000175279","APITD1","chr1",10490158,"+",352,0.306102775588898,0.504670364125303,FALSE
"ENSG00000251503","APITD1-CORT","chr1",10490803,"+",345.52,0.31626673493306,0.508915647454293,FALSE
"ENSG00000241563","CORT","chr1",10509775,"+",240.2,0.536337854648581,0.614924136243708,FALSE
"ENSG00000160049","DFFA","chr1",10532613,"-",208.48,0.606549573801705,0.6569825257536,FALSE
"ENSG00000142655","PEX14","chr1",10535002,"+",340.96,0.324066703733185,0.511837421567926,FALSE
"ENSG00000130940","CASZ1","chr1",10856733,"-",315.56,0.370246519013924,0.53110877919282,FALSE
"ENSG00000175262","C1orf127","chr1",11042094,"-",314.4,0.372262510949956,0.532299214120015,FALSE
"ENSG00000120948","TARDBP","chr1",11072678,"+",439.92,0.196803212787149,0.495252157436966,FALSE
"ENSG00000009724","MASP2","chr1",11107296,"-",137.16,0.710269158923364,0.721115416086947,FALSE
"ENSG00000116649","SRM","chr1",11120091,"-",250.92,0.511933952264191,0.60146124596469,FALSE
"ENSG00000171824","EXOSC10","chr1",11159938,"-",253.28,0.506789972840109,0.598197448872487,FALSE
"ENSG00000171819","ANGPTL7","chr1",11249345,"+",200.48,0.622549509801961,0.667386458671544,FALSE
"ENSG00000198793","MTOR","chr1",11322608,"-",208.4,0.606741573033708,0.65707154787211,FALSE
"ENSG00000120942","UBIAD1","chr1",11333254,"+",321.24,0.359030563877745,0.525269750978023,FALSE
"ENSG00000204624","PTCHD2","chr1",11539294,"+",317.48,0.366542533829865,0.529263595944329,FALSE
"ENSG00000132879","FBXO44","chr1",11714431,"+",220.2,0.582321670713317,0.641855354965907,FALSE
"ENSG00000116661","FBXO2","chr1",11714888,"-",192.56,0.637673449306203,0.677329946064831,FALSE
"ENSG00000116663","FBXO6","chr1",11724149,"+",217.52,0.587733649065404,0.645403238170494,FALSE
"ENSG00000116670","MAD2L2","chr1",11751678,"-",288,0.427818288726845,0.558041425732858,FALSE
"ENSG00000162490","DRAXIN","chr1",11751780,"+",290.36,0.421830312678749,0.555518739850064,FALSE
"ENSG00000177674","AGTRAP","chr1",11796141,"+",355.24,0.300514797940808,0.503456942401815,FALSE
"ENSG00000011021","CLCN6","chr1",11866152,"+",384,0.258914964340143,0.495252157436966,FALSE
"ENSG00000177000","MTHFR","chr1",11866160,"-",386.92,0.254842980628077,0.495252157436966,FALSE
"ENSG00000175206","NPPA","chr1",11907840,"-",183.8,0.654537381850473,0.688197770842724,FALSE
"ENSG00000120937","NPPB","chr1",11918992,"-",383.72,0.259214963140147,0.495252157436966,FALSE
"ENSG00000116685","KIAA2013","chr1",11986485,"-",465.12,0.174743301026796,0.495252157436966,FALSE
"ENSG00000083444","PLOD1","chr1",11994723,"+",130.88,0.71500113999544,0.723750167139853,FALSE
"ENSG00000116688","MFN2","chr1",12040237,"+",303.28,0.395354418582326,0.544065386070844,FALSE
"ENSG00000116691","MIIP","chr1",12079298,"+",296,0.410570357718569,0.550709743062545,FALSE
"ENSG00000120949","TNFRSF8","chr1",12123433,"+",447.76,0.189679241283035,0.495252157436966,FALSE
"ENSG00000028137","TNFRSF1B","chr1",12227059,"+",341,0.323986704053184,0.511837421567926,FALSE
"ENSG00000204518","AADACL4","chr1",12704565,"+",512.12,0.141815432738269,0.495252157436966,FALSE
"ENSG00000188984","AADACL3","chr1",12776117,"+",145.64,0.703161187355251,0.717143711960349,FALSE
"ENSG00000116726","PRAMEF12","chr1",12834983,"+",180.72,0.659109363562546,0.691165259404383,FALSE
"ENSG00000116721","PRAMEF1","chr1",12851545,"+",426.8,0.209687161251355,0.495252157436966,FALSE
"ENSG00000179172","HNRNPCL1","chr1",12908578,"-",633.08,0.0881596473614105,0.495252157436966,FALSE
"ENSG00000120952","PRAMEF2","chr1",12916940,"+",253.64,0.506117975528098,0.597994061653714,FALSE
"ENSG00000243073","PRAMEF4","chr1",12946025,"-",471.96,0.16939132243471,0.495252157436966,FALSE
"ENSG00000187545","PRAMEF10","chr1",12958094,"-",260.12,0.490462038151847,0.5898859431821,FALSE
"ENSG00000232423","PRAMEF6","chr1",13007406,"-",388.76,0.252630989476042,0.495252157436966,FALSE
"ENSG00000182330","PRAMEF8","chr1",13390765,"-",156.4,0.692205231179075,0.711182240435874,FALSE
"ENSG00000204501","PRAMEF9","chr1",13421175,"+",418.08,0.218435126259495,0.495252157436966,FALSE
"ENSG00000277853","PRAMEF19","chr1",13698405,"-",112,0.725329098683605,0.729760265131117,FALSE
"ENSG00000204479","PRAMEF17","chr1",13716087,"+",56,0.736945052219791,0.737849329711499,FALSE
"ENSG00000204478","PRAMEF20","chr1",13736906,"+",104.04,0.72749709001164,0.731244765261154,FALSE
"ENSG00000162494","LRRC38","chr1",13840242,"-",288.2,0.426342294630821,0.557696606494052,FALSE
"ENSG00000162493","PDPN","chr1",13910251,"+",369.8,0.278274886900452,0.497717127849769,FALSE
"ENSG00000116731","PRDM2","chr1",14026734,"+",545.44,0.123319506721973,0.495252157436966,FALSE
"ENSG00000189337","KAZN","chr1",14925212,"+",474.56,0.167211331154675,0.495252157436966,FALSE
"ENSG00000171729","TMEM51","chr1",15479027,"+",796.64,0.0521037915848337,0.495252157436966,FALSE
"ENSG00000142621","FHAD1","chr1",15573767,"+",1599.92,0.00980396078415686,0.495252157436966,FALSE
"ENSG00000142634","EFHD2","chr1",15736390,"+",348.12,0.312202751188995,0.506950184515023,FALSE
"ENSG00000162438","CTRC","chr1",15764937,"+",177.36,0.663809344762621,0.694084433121727,FALSE
"ENSG00000142615","CELA2A","chr1",15783222,"+",312.28,0.376102495590018,0.534640419931276,FALSE
"ENSG00000215704","CELA2B","chr1",15802595,"+",253.88,0.50562997748009,0.597850331033138,FALSE
"ENSG00000132906","CASP9","chr1",15851285,"-",195.28,0.633089467642129,0.673696664511463,FALSE
"ENSG00000116138","DNAJC16","chr1",15853351,"+",245,0.526177895288419,0.609185385251364,FALSE
"ENSG00000116771","AGMAT","chr1",15911605,"-",303.92,0.394082423670305,0.543498278065892,FALSE
"ENSG00000197312","DDI2","chr1",15943952,"+",408,0.229515081939672,0.495252157436966,FALSE
"ENSG00000215695","RSC1A1","chr1",15986363,"+",357.24,0.297390810436758,0.502194330880764,FALSE
"ENSG00000116786","PLEKHM2","chr1",16010826,"+",249.08,0.515993936024256,0.603859909092602,FALSE
"ENSG00000162461","SLC25A34","chr1",16062808,"+",151.52,0.69815320738717,0.714756942272562,FALSE
"ENSG00000162460","TMEM82","chr1",16068986,"+",168,0.678361286554854,0.702994080068478,FALSE
"ENSG00000162458","FBLIM1","chr1",16083153,"+",394.88,0.244923020307919,0.495252157436966,FALSE
"ENSG00000065526","SPEN","chr1",16174358,"+",310.96,0.379266482934068,0.535868763097163,FALSE
"ENSG00000116809","ZBTB17","chr1",16302627,"-",563.52,0.114815540737837,0.495252157436966,FALSE
"ENSG00000183888","C1orf64","chr1",16330730,"+",196.8,0.630509477962088,0.672042337301173,FALSE
"ENSG00000173641","HSPB7","chr1",16346089,"-",184,0.654177383290467,0.687940141033812,FALSE
"ENSG00000186510","CLCNKA","chr1",16348485,"+",200.24,0.622973508105968,0.66756192956126,FALSE
"ENSG00000184908","CLCNKB","chr1",16355620,"+",265.84,0.47689409242363,0.583626019936654,FALSE
"ENSG00000185519","FAM131C","chr1",16400127,"-",334.28,0.33560265758937,0.516514000803966,FALSE
"ENSG00000142627","EPHA2","chr1",16482582,"-",351,0.307782768868925,0.505490254708698,FALSE
"ENSG00000142632","ARHGEF19","chr1",16539104,"-",350.72,0.308250766996932,0.505543507044379,FALSE
"ENSG00000132881","RSG1","chr1",16563659,"-",205.64,0.613277546889812,0.661317068794319,FALSE
"ENSG00000037637","FBXO42","chr1",16678948,"-",403.56,0.23439906240375,0.495252157436966,FALSE
"ENSG00000055070","SZRD1","chr1",16693524,"+",456.2,0.182219271122915,0.495252157436966,FALSE
"ENSG00000187144","SPATA21","chr1",16763919,"-",229,0.562929748281007,0.630547355010131,FALSE
"ENSG00000157191","NECAP2","chr1",16767166,"+",400.68,0.237715049139803,0.495252157436966,FALSE
"ENSG00000219481","NBPF1","chr1",16940100,"-",1479.92,0.0119439522241911,0.495252157436966,FALSE
"ENSG00000058453","CROCC","chr1",17248444,"+",249.96,0.514033943864225,0.602705638556936,FALSE
"ENSG00000117122","MFAP2","chr1",17308081,"-",169.36,0.675281298874804,0.700773187426386,FALSE
"ENSG00000159363","ATP13A2","chr1",17338423,"-",284,0.436042255830977,0.562838465119858,FALSE
"ENSG00000117118","SDHB","chr1",17380665,"-",339.36,0.326610693557226,0.512711521044485,FALSE
"ENSG00000117115","PADI2","chr1",17445948,"-",337.8,0.329202683189267,0.513915763625579,FALSE
"ENSG00000142623","PADI1","chr1",17531620,"+",362.68,0.288814844740621,0.499630150721676,FALSE
"ENSG00000142619","PADI3","chr1",17575592,"+",210.8,0.602045591817633,0.653919066903753,FALSE
"ENSG00000159339","PADI4","chr1",17634689,"+",310.52,0.380226479094084,0.53637881096551,FALSE
"ENSG00000179051","RCC2","chr1",17766250,"-",259.28,0.492326030695877,0.59083731628705,FALSE
"ENSG00000074964","ARHGEF10L","chr1",17866329,"+",353.92,0.302670789316843,0.504044614004273,FALSE
"ENSG00000117148","ACTL8","chr1",18081807,"+",1284.64,0.0171919312322751,0.495252157436966,FALSE
"ENSG00000117154","IGSF21","chr1",18434239,"+",253.72,0.505949976200095,0.597994061653714,FALSE
"ENSG00000179023","KLHDC7A","chr1",18807423,"+",543.2,0.124591501633993,0.495252157436966,FALSE
"ENSG00000009709","PAX7","chr1",18957499,"+",424.4,0.212091151635393,0.495252157436966,FALSE
"ENSG00000179002","TAS1R2","chr1",19186155,"-",300.2,0.401290394838421,0.546283865633652,FALSE
"ENSG00000159423","ALDH4A1","chr1",19229293,"-",260.12,0.490462038151847,0.5898859431821,FALSE
"ENSG00000169991","IFFO2","chr1",19282826,"-",268.32,0.471482114071544,0.581086771727577,FALSE
"ENSG00000127481","UBR4","chr1",19536746,"-",543.04,0.124675501297995,0.495252157436966,FALSE
"ENSG00000127463","EMC1","chr1",19578053,"-",460.04,0.178947284210863,0.495252157436966,FALSE
"ENSG00000053372","MRTO4","chr1",19578074,"+",476.48,0.165747337010652,0.495252157436966,FALSE
"ENSG00000211454","AKR7L","chr1",19600568,"-",1036.52,0.0283998864004544,0.495252157436966,FALSE
"ENSG00000162482","AKR7A3","chr1",19615280,"-",704.44,0.069251722993108,0.495252157436966,FALSE
"ENSG00000053371","AKR7A2","chr1",19638640,"-",378.04,0.26627893488426,0.495282681598525,FALSE
"ENSG00000040487","PQLC2","chr1",19638739,"+",376.28,0.268638925444298,0.495717244104708,FALSE
"ENSG00000077549","CAPZB","chr1",19812066,"-",395.48,0.244159023363907,0.495252157436966,FALSE
"ENSG00000173436","MINOS1","chr1",19923470,"+",621.84,0.091687633249467,0.495252157436966,FALSE
"ENSG00000158747","NBL1","chr1",19969722,"+",320.32,0.360846556613774,0.526245555103895,FALSE
"ENSG00000158748","HTR6","chr1",19991779,"+",495.68,0.15250338998644,0.495252157436966,FALSE
"ENSG00000162542","TMCO4","chr1",20126758,"-",337.16,0.330282678869285,0.514304681504383,FALSE
"ENSG00000178828","RNF186","chr1",20141771,"-",304.4,0.392294430822277,0.542626332344771,FALSE
"ENSG00000169914","OTUD3","chr1",20208887,"+",364.88,0.28560285758857,0.498915618584314,FALSE
"ENSG00000188784","PLA2G2E","chr1",20250110,"-",203.88,0.616353534585862,0.663358852410264,FALSE
"ENSG00000188257","PLA2G2A","chr1",20306932,"-",337.24,0.330174679301283,0.514225721684654,FALSE
"ENSG00000127472","PLA2G5","chr1",20396700,"+",269.72,0.468490126039496,0.579631005068233,FALSE
"ENSG00000117215","PLA2G2D","chr1",20446059,"-",469.2,0.171599313602746,0.495252157436966,FALSE
"ENSG00000158786","PLA2G2F","chr1",20465822,"+",323.96,0.353962584149663,0.522445514559333,FALSE
"ENSG00000187980","PLA2G2C","chr1",20501687,"-",357.04,0.297670809316763,0.502194330880764,FALSE
"ENSG00000162543","UBXN10","chr1",20512577,"+",659.36,0.0805036779852881,0.495252157436966,FALSE
"ENSG00000158816","VWA5B1","chr1",20617411,"+",353.2,0.303802784788861,0.504430003262869,FALSE
"ENSG00000162545","CAMK2N1","chr1",20812728,"-",339.6,0.32627869488522,0.512654756942012,FALSE
"ENSG00000090432","MUL1","chr1",20834674,"-",482,0.161783352866589,0.495252157436966,FALSE
"ENSG00000183114","FAM43B","chr1",20878931,"+",250.24,0.513369946520214,0.602320516992442,FALSE
"ENSG00000158825","CDA","chr1",20915443,"+",288.64,0.425454298182807,0.557265969111972,FALSE
"ENSG00000158828","PINK1","chr1",20959947,"+",485.64,0.159135363458546,0.495252157436966,FALSE
"ENSG00000244038","DDOST","chr1",20988037,"-",403.48,0.234511061955752,0.495252157436966,FALSE
"ENSG00000117245","KIF17","chr1",21044317,"-",380,0.263814944740221,0.495252157436966,FALSE
"ENSG00000189410","SH2D5","chr1",21059133,"-",440,0.196711213155147,0.495252157436966,FALSE
"ENSG00000127483","HP1BP3","chr1",21113799,"-",392.52,0.247851008595966,0.495252157436966,FALSE
"ENSG00000075151","EIF4G3","chr1",21503381,"-",371.16,0.27623089507642,0.497056188934688,FALSE
"ENSG00000117298","ECE1","chr1",21672034,"-",518.2,0.138191447234211,0.495252157436966,FALSE
"ENSG00000142794","NBPF3","chr1",21766582,"+",409.48,0.227799088803645,0.495252157436966,FALSE
"ENSG00000162551","ALPL","chr1",21835857,"+",296.76,0.407990368038528,0.549762330441898,FALSE
"ENSG00000076864","RAP1GAP","chr1",21995856,"-",186.16,0.649289402842389,0.684564435006679,FALSE
"ENSG00000090686","USP48","chr1",22109688,"-",392,0.248711005155979,0.495252157436966,FALSE
"ENSG00000187942","LDLRAD2","chr1",22138757,"+",509.2,0.143635425458298,0.495252157436966,FALSE
"ENSG00000142798","HSPG2","chr1",22263750,"-",245.32,0.525541897832409,0.608867500521739,FALSE
"ENSG00000219073","CELA3B","chr1",22303417,"+",293.24,0.415846336614654,0.553403335204214,FALSE
"ENSG00000142789","CELA3A","chr1",22328148,"+",312,0.377410490358039,0.535395583405813,FALSE
"ENSG00000070831","CDC42","chr1",22379119,"+",395.08,0.244687021251915,0.495252157436966,FALSE
"ENSG00000162552","WNT4","chr1",22470385,"-",364.24,0.286418854324583,0.499369158312023,FALSE
"ENSG00000184677","ZBTB40","chr1",22778343,"+",671.08,0.0773516905932376,0.495252157436966,FALSE
"ENSG00000070886","EPHA8","chr1",22890003,"+",195.92,0.632085471658113,0.673067167026622,FALSE
"ENSG00000173372","C1QA","chr1",22963117,"+",219.48,0.583865664537342,0.642846696768267,FALSE
"ENSG00000159189","C1QC","chr1",22970117,"+",234.32,0.550153799384802,0.622804493457564,FALSE
"ENSG00000173369","C1QB","chr1",22979681,"+",192.12,0.638421446314215,0.677963995668863,FALSE
"ENSG00000133216","EPHB2","chr1",23037330,"+",290.64,0.421210315158739,0.555233554445654,FALSE
"ENSG00000227868","C1orf234","chr1",23342343,"-",174.72,0.668693325226699,0.696859803936793,FALSE
"ENSG00000004487","KDM1A","chr1",23345940,"+",479.96,0.163203347186611,0.495252157436966,FALSE
"ENSG00000169641","LUZP1","chr1",23504301,"-",476.84,0.165455338178647,0.495252157436966,FALSE
"ENSG00000179546","HTR1D","chr1",23521222,"-",135.88,0.712029151883392,0.721991523466351,FALSE
"ENSG00000125944","HNRNPR","chr1",23670853,"-",358.8,0.294850820596718,0.500866560772168,FALSE
