"Gene","name","chrom","locus","strand","hm.scores","p.vals","cor.p","sig"
"ENSG00000189409","MMP23B","chr1",1567559,"+",618,0.0684557261770953,0.102140199534954,FALSE
"ENSG00000248333","CDK11B","chr1",1655775,"-",1968.24,0.0142159431362275,0.0297841264283869,TRUE
"ENSG00000008128","CDK11A","chr1",1655791,"-",1968.24,0.0142159431362275,0.0297841264283869,TRUE
"ENSG00000215790","SLC35E2","chr1",1677438,"-",3293.88,0.00467198131207475,0.0189016760272828,TRUE
"ENSG00000008130","NADK","chr1",1711508,"-",1864.64,0.0154519381922472,0.0312256830450332,TRUE
"ENSG00000078369","GNB1","chr1",1822526,"-",1501.04,0.0209519161923352,0.03830408876348,TRUE
"ENSG00000169885","CALML6","chr1",1846265,"+",192,0.520941916232335,0.553863322570875,FALSE
"ENSG00000178821","TMEM52","chr1",1850740,"-",1635.44,0.0186319254722981,0.0353404156966635,TRUE
"ENSG00000187730","GABRD","chr1",1950767,"+",192.52,0.517441930232279,0.551072945598484,FALSE
"ENSG00000067606","PRKCZ","chr1",1981908,"+",1671.8,0.0180159279362883,0.0345295667717607,TRUE
"ENSG00000162585","C1orf86","chr1",2126214,"-",1584.72,0.0194479222083112,0.0363807473490406,TRUE
"ENSG00000157933","SKI","chr1",2160133,"+",1362.48,0.0239239043043828,0.0423486841700005,TRUE
"ENSG00000116151","MORN1","chr1",2322993,"-",1614.52,0.0189679241283035,0.0357774720082222,TRUE
"ENSG00000157916","RER1","chr1",2323213,"+",1607.72,0.0190559237763049,0.0358416688713798,TRUE
"ENSG00000157911","PEX10","chr1",2344010,"-",2147.48,0.0123479506081976,0.0276278276664283,TRUE
"ENSG00000149527","PLCH2","chr1",2407753,"+",101,0.697145211419154,0.704880798140432,FALSE
"ENSG00000157881","PANK4","chr1",2458035,"-",1413.48,0.0227719089123644,0.0407109388393439,TRUE
"ENSG00000197921","HES5","chr1",2461684,"-",799.24,0.048251806992772,0.0754239104255704,TRUE
"ENSG00000157873","TNFRSF14","chr1",2487804,"+",1505.68,0.0208799164803341,0.038226963869299,TRUE
"ENSG00000157870","FAM213B","chr1",2517898,"+",2023.6,0.0136079455682177,0.0290459251956096,TRUE
"ENSG00000215912","TTC34","chr1",2706230,"-",128.28,0.659225363098548,0.672831162894134,FALSE
"ENSG00000169717","ACTRT2","chr1",2938045,"+",104.64,0.691969232123071,0.700673493109277,FALSE
"ENSG00000130762","ARHGEF16","chr1",3371146,"+",200,0.499462002151991,0.535178320338471,FALSE
"ENSG00000162591","MEGF6","chr1",3528059,"-",346.4,0.184611261554954,0.236053618931047,FALSE
"ENSG00000158109","TPRG1L","chr1",3541555,"+",1910.04,0.0149679401282395,0.0307366824469395,TRUE
"ENSG00000116213","WRAP73","chr1",3566671,"-",1646.36,0.0184439262242951,0.0350801991579065,TRUE
"ENSG00000078900","TP73","chr1",3569128,"+",2126.36,0.0125439498242007,0.0278614752900553,TRUE
"ENSG00000162592","CCDC27","chr1",3668964,"+",174.6,0.56564173743305,0.592647804159265,FALSE
"ENSG00000235169","SMIM1","chr1",3689333,"+",1362.4,0.0239239043043828,0.0423486841700005,TRUE
"ENSG00000130764","LRRC47","chr1",3713068,"-",2536,0.008999964000144,0.0235096556703412,TRUE
"ENSG00000116198","CEP104","chr1",3773797,"-",2869.36,0.00680397278410886,0.0210199379360721,TRUE
"ENSG00000169598","DFFB","chr1",3773844,"+",2871.08,0.00679197283210867,0.0210175322029276,TRUE
"ENSG00000196581","AJAP1","chr1",4715104,"+",144.48,0.630469478122088,0.648607805706321,FALSE
"ENSG00000069424","KCNAB2","chr1",6052357,"+",3480.24,0.00393598425606298,0.018051621827169,TRUE
"ENSG00000116254","CHD5","chr1",6240194,"-",264,0.328250686997252,0.379911546246787,FALSE
"ENSG00000116251","RPL22","chr1",6259679,"-",2859.8,0.00684797260810957,0.0210637347992075,TRUE
"ENSG00000158286","RNF207","chr1",6266188,"+",3224,0.00491598033607866,0.0189882643262123,TRUE
"ENSG00000116237","ICMT","chr1",6296044,"-",1676.56,0.0179599281602874,0.0344700813006862,TRUE
"ENSG00000173673","HES3","chr1",6304251,"+",445.56,0.113071547713809,0.155834729597742,FALSE
"ENSG00000158292","GPR153","chr1",6321035,"-",1130.32,0.0308558765764937,0.0518287489870533,TRUE
"ENSG00000097021","ACOT7","chr1",6453826,"-",2669.12,0.00811996752012992,0.0226059006077877,TRUE
"ENSG00000069812","HES2","chr1",6479979,"-",414.4,0.128319486722053,0.173571178219243,FALSE
"ENSG00000187017","ESPN","chr1",6484847,"+",540.04,0.0829716681133275,0.120049002395867,FALSE
"ENSG00000215788","TNFRSF25","chr1",6526255,"-",206.6,0.4812660749357,0.519276751287537,FALSE
"ENSG00000171680","PLEKHG5","chr1",6580121,"-",104,0.694805220779117,0.702950375821785,FALSE
"ENSG00000162408","NOL9","chr1",6614658,"-",3640,0.00345198619205523,0.0178629588162535,TRUE
"ENSG00000173662","TAS1R1","chr1",6615337,"+",3704.8,0.00323598705605178,0.0175443079562626,TRUE
"ENSG00000204859","ZBTB48","chr1",6640055,"+",2679.76,0.0080439678241287,0.0225409407447603,TRUE
"ENSG00000162413","KLHL21","chr1",6662929,"-",5498.4,0.000607997568009728,0.0166317829731621,TRUE
"ENSG00000116273","PHF13","chr1",6673755,"+",2471.88,0.00951196195215219,0.0240863116570075,TRUE
"ENSG00000041988","THAP3","chr1",6684924,"+",2188.04,0.0119479522081912,0.0270566027613523,TRUE
"ENSG00000007923","DNAJC11","chr1",6761966,"-",1792,0.0163359346562614,0.0323600047466948,TRUE
"ENSG00000171735","CAMTA1","chr1",6845383,"+",2318.6,0.0106999572001712,0.0254910327405804,TRUE
"ENSG00000049245","VAMP3","chr1",7831328,"+",3314.4,0.00461598153607386,0.0188725342327163,TRUE
"ENSG00000049246","PER3","chr1",7844379,"+",1546.2,0.020127919488322,0.0372644681038438,TRUE
"ENSG00000049247","UTS2","chr1",7973294,"-",329.08,0.205779176883292,0.258281499386938,FALSE
"ENSG00000049249","TNFRSF9","chr1",8003225,"-",1319.64,0.0250998996004016,0.0439836292197197,TRUE
"ENSG00000116288","PARK7","chr1",8021713,"+",2364.52,0.0103519585921656,0.0251075490905273,TRUE
"ENSG00000116285","ERRFI1","chr1",8086393,"-",1764.36,0.0166679333282667,0.0327825212200849,TRUE
"ENSG00000162426","SLC45A1","chr1",8384389,"+",317.2,0.22310310758757,0.276239749227787,FALSE
"ENSG00000142599","RERE","chr1",8877699,"-",3198.76,0.0050439798240807,0.019207569330096,TRUE
"ENSG00000074800","ENO1","chr1",8939151,"-",2338.32,0.0105439578241687,0.0252770548746865,TRUE
"ENSG00000131686","CA6","chr1",9005892,"+",907.32,0.040875836496654,0.0655613063752177,TRUE
"ENSG00000197241","SLC2A7","chr1",9086404,"-",251.24,0.358658565365739,0.409117360798143,FALSE
"ENSG00000142583","SLC2A5","chr1",9129887,"-",1447.12,0.0220239119043524,0.0396819474651239,TRUE
"ENSG00000180758","GPR157","chr1",9189229,"-",2682.16,0.00803196787212851,0.0225248953714387,TRUE
"ENSG00000049239","H6PD","chr1",9294862,"+",2140.64,0.0123999504001984,0.0276683044914806,TRUE
"ENSG00000171621","SPSB1","chr1",9352940,"+",844.84,0.0449718201127196,0.0711080016597753,TRUE
"ENSG00000171612","SLC25A33","chr1",9599527,"+",3120.4,0.00547197811208755,0.0197046096469576,TRUE
"ENSG00000188807","TMEM201","chr1",9648931,"+",2246.16,0.0113679545281819,0.0263141394887676,TRUE
"ENSG00000171608","PIK3CD","chr1",9711789,"+",1968.84,0.0141999432002272,0.0297784089237475,TRUE
"ENSG00000179840","C1orf200","chr1",9714644,"-",2457.24,0.00959196163215347,0.0241591985025813,TRUE
"ENSG00000171603","CLSTN1","chr1",9884550,"-",3675.08,0.00331998672005312,0.0176744328567709,TRUE
"ENSG00000178585","CTNNBIP1","chr1",9970316,"-",4241.76,0.00194799220803117,0.0169553304980057,TRUE
"ENSG00000162441","LZIC","chr1",10003427,"-",3334.28,0.00453998184007264,0.0188725342327163,TRUE
"ENSG00000173614","NMNAT1","chr1",10003485,"+",3328,0.00455998176007296,0.0188725342327163,TRUE
"ENSG00000054523","KIF1B","chr1",10270763,"+",4214.28,0.00201599193603226,0.0169553304980057,TRUE
"ENSG00000142657","PGD","chr1",10459084,"+",4440.52,0.00157199371202515,0.0166317829731621,TRUE
"ENSG00000175279","APITD1","chr1",10490158,"+",5045.2,0.000895996416014336,0.0166317829731621,TRUE
"ENSG00000251503","APITD1-CORT","chr1",10490803,"+",4860,0.00104799580801677,0.0166317829731621,TRUE
"ENSG00000241563","CORT","chr1",10509775,"+",243.36,0.379462482150071,0.428707345778585,FALSE
"ENSG00000160049","DFFA","chr1",10532613,"-",4728.96,0.00120399518401926,0.0166317829731621,TRUE
"ENSG00000142655","PEX14","chr1",10535002,"+",2709.68,0.00783996864012544,0.0222647171426818,TRUE
"ENSG00000130940","CASZ1","chr1",10856733,"-",609.04,0.0698677205291179,0.103987683543503,FALSE
"ENSG00000175262","C1orf127","chr1",11042094,"-",602.8,0.0709637161451354,0.105287186422128,FALSE
"ENSG00000120948","TARDBP","chr1",11072678,"+",3091.4,0.00562797748809005,0.0198351241125151,TRUE
"ENSG00000009724","MASP2","chr1",11107296,"-",130.56,0.656421374314503,0.670464870003962,FALSE
"ENSG00000116649","SRM","chr1",11120091,"-",2438.96,0.00970796116815533,0.0242002523040276,TRUE
"ENSG00000171824","EXOSC10","chr1",11159938,"-",3301,0.00465998136007456,0.0188991262093642,TRUE
"ENSG00000171819","ANGPTL7","chr1",11249345,"+",119.92,0.674493302026792,0.685607546131537,FALSE
"ENSG00000198793","MTOR","chr1",11322608,"-",2330.16,0.0106039575841697,0.0253666901110647,TRUE
"ENSG00000120942","UBIAD1","chr1",11333254,"+",2784.6,0.00736797052811789,0.0217215370258243,TRUE
"ENSG00000204624","PTCHD2","chr1",11539294,"+",1790.4,0.0163519345922616,0.0323809793563915,TRUE
"ENSG00000132879","FBXO44","chr1",11714431,"+",1624,0.0187999248003008,0.0355389058645956,TRUE
"ENSG00000116661","FBXO2","chr1",11714888,"-",1608,0.0190559237763049,0.0358416688713798,TRUE
"ENSG00000116663","FBXO6","chr1",11724149,"+",1488,0.0211919152323391,0.0386052435899857,TRUE
"ENSG00000116670","MAD2L2","chr1",11751678,"-",432.72,0.118883524465902,0.162596430299993,FALSE
"ENSG00000162490","DRAXIN","chr1",11751780,"+",445.84,0.112991548033808,0.155772312322777,FALSE
"ENSG00000177674","AGTRAP","chr1",11796141,"+",3340,0.00452798188807245,0.0188725342327163,TRUE
"ENSG00000011021","CLCN6","chr1",11866152,"+",3147.32,0.00530397878408486,0.0194468388793112,TRUE
"ENSG00000177000","MTHFR","chr1",11866160,"-",3179.4,0.00513597945608218,0.0192878592502366,TRUE
"ENSG00000175206","NPPA","chr1",11907840,"-",119.24,0.675353298586806,0.68620971658639,FALSE
"ENSG00000120937","NPPB","chr1",11918992,"-",213.6,0.461670153319387,0.501964925635149,FALSE
"ENSG00000116685","KIAA2013","chr1",11986485,"-",1623.6,0.0188079247683009,0.0355465421684323,TRUE
"ENSG00000083444","PLOD1","chr1",11994723,"+",2610,0.00848396606413574,0.0229192958077747,TRUE
"ENSG00000116688","MFN2","chr1",12040237,"+",2589.92,0.00860396558413766,0.023032388800123,TRUE
"ENSG00000116691","MIIP","chr1",12079298,"+",1338.28,0.0246119015523938,0.0433442798751124,TRUE
"ENSG00000120949","TNFRSF8","chr1",12123433,"+",1701.64,0.017559929760281,0.0339491975365432,TRUE
"ENSG00000028137","TNFRSF1B","chr1",12227059,"+",937.92,0.0389598441606234,0.0629891166826398,TRUE
"ENSG00000204518","AADACL4","chr1",12704565,"+",165.96,0.586461654153383,0.611144383705293,FALSE
"ENSG00000188984","AADACL3","chr1",12776117,"+",160,0.600557597769609,0.623084581988339,FALSE
"ENSG00000116726","PRAMEF12","chr1",12834983,"+",262.08,0.332598669605322,0.38405240692687,FALSE
"ENSG00000116721","PRAMEF1","chr1",12851545,"+",318.92,0.220659117363531,0.273553302195631,FALSE
"ENSG00000179172","HNRNPCL1","chr1",12908578,"-",226.84,0.42435030259879,0.469289815300078,FALSE
"ENSG00000120952","PRAMEF2","chr1",12916940,"+",281.44,0.28811484754061,0.341000173284202,FALSE
"ENSG00000243073","PRAMEF4","chr1",12946025,"-",190.48,0.524629901480394,0.556926751122091,FALSE
"ENSG00000187545","PRAMEF10","chr1",12958094,"-",83.8,0.712305150779397,0.717501249180234,FALSE
"ENSG00000232423","PRAMEF6","chr1",13007406,"-",117.56,0.677297290810837,0.687912394893365,FALSE
"ENSG00000182330","PRAMEF8","chr1",13390765,"-",128,0.662145351418594,0.675312266536855,FALSE
"ENSG00000204501","PRAMEF9","chr1",13421175,"+",148.64,0.623625505497978,0.64245058531961,FALSE
"ENSG00000277853","PRAMEF19","chr1",13698405,"-",68.76,0.722061111755553,0.725334024461328,FALSE
"ENSG00000204479","PRAMEF17","chr1",13716087,"+",122.52,0.668789324842701,0.680657510502966,FALSE
"ENSG00000204478","PRAMEF20","chr1",13736906,"+",104,0.694805220779117,0.702950375821785,FALSE
"ENSG00000162494","LRRC38","chr1",13840242,"-",233.2,0.406814372742509,0.454488723245007,FALSE
"ENSG00000162493","PDPN","chr1",13910251,"+",166.04,0.586313654745381,0.611025626492559,FALSE
"ENSG00000116731","PRDM2","chr1",14026734,"+",2974.96,0.00625197499210003,0.0205660991539651,TRUE
"ENSG00000189337","KAZN","chr1",14925212,"+",933.64,0.0391838432646269,0.0632714914494304,TRUE
"ENSG00000171729","TMEM51","chr1",15479027,"+",2232.68,0.0115039539841841,0.0264821079725684,TRUE
"ENSG00000142621","FHAD1","chr1",15573767,"+",1658.76,0.0182279270882916,0.0348095233150982,TRUE
"ENSG00000142634","EFHD2","chr1",15736390,"+",1816.68,0.0160839356642573,0.0320945674865589,TRUE
"ENSG00000162438","CTRC","chr1",15764937,"+",260.12,0.337298650805397,0.388430079587354,FALSE
"ENSG00000142615","CELA2A","chr1",15783222,"+",275.4,0.301534793860825,0.353919908761322,FALSE
"ENSG00000215704","CELA2B","chr1",15802595,"+",222,0.438902244391022,0.482204185633346,FALSE
"ENSG00000132906","CASP9","chr1",15851285,"-",4366.84,0.00171599313602746,0.0168236667422723,TRUE
"ENSG00000116138","DNAJC16","chr1",15853351,"+",4057.52,0.00232399070403718,0.0170628222824078,TRUE
"ENSG00000116771","AGMAT","chr1",15911605,"-",2458,0.00958796164815341,0.0241591985025813,TRUE
"ENSG00000197312","DDI2","chr1",15943952,"+",4433.64,0.00157599369602522,0.0166317829731621,TRUE
"ENSG00000215695","RSC1A1","chr1",15986363,"+",175.28,0.564297742809029,0.591515841235905,FALSE
"ENSG00000116786","PLEKHM2","chr1",16010826,"+",1451.84,0.0219159123363507,0.039534975615499,TRUE
"ENSG00000162461","SLC25A34","chr1",16062808,"+",32,0.735189059243763,0.736872071607191,FALSE
"ENSG00000162460","TMEM82","chr1",16068986,"+",339.12,0.193207227171091,0.245471224782239,FALSE
"ENSG00000162458","FBLIM1","chr1",16083153,"+",384,0.148555405778377,0.196226496624551,FALSE
"ENSG00000065526","SPEN","chr1",16174358,"+",2768.08,0.0074439702241191,0.0217988106840395,TRUE
"ENSG00000116809","ZBTB17","chr1",16302627,"-",3201.92,0.00502397990408038,0.019175115141477,TRUE
"ENSG00000183888","C1orf64","chr1",16330730,"+",711.52,0.0565157739369043,0.086584847481554,TRUE
"ENSG00000173641","HSPB7","chr1",16346089,"-",203.52,0.488798044807821,0.52601245143248,FALSE
"ENSG00000186510","CLCNKA","chr1",16348485,"+",298.6,0.253982984068064,0.307620845220013,FALSE
"ENSG00000184908","CLCNKB","chr1",16355620,"+",211.6,0.46687013251947,0.506575540912537,FALSE
"ENSG00000185519","FAM131C","chr1",16400127,"-",620.48,0.0680797276810893,0.101672145724063,FALSE
"ENSG00000142627","EPHA2","chr1",16482582,"-",712.6,0.0563837744649021,0.0864047409441231,TRUE
"ENSG00000142632","ARHGEF19","chr1",16539104,"-",358.52,0.171555313778745,0.222176570062928,FALSE
"ENSG00000132881","RSG1","chr1",16563659,"-",4052.24,0.00233199067203731,0.0170628222824078,TRUE
"ENSG00000037637","FBXO42","chr1",16678948,"-",4284.04,0.00185999256002976,0.0169284632420658,TRUE
"ENSG00000055070","SZRD1","chr1",16693524,"+",2606.96,0.00851196595213619,0.0229534691470844,TRUE
"ENSG00000187144","SPATA21","chr1",16763919,"-",607.52,0.0701637193451226,0.104298519871174,FALSE
"ENSG00000157191","NECAP2","chr1",16767166,"+",3636.16,0.00347198611205555,0.0178801358034004,TRUE
"ENSG00000219481","NBPF1","chr1",16940100,"-",7514.92,0.000167999328002688,0.0166317829731621,TRUE
"ENSG00000058453","CROCC","chr1",17248444,"+",480.84,0.0995236019055924,0.139923886106461,FALSE
"ENSG00000117122","MFAP2","chr1",17308081,"-",361.76,0.168171327314691,0.218408587514543,FALSE
"ENSG00000159363","ATP13A2","chr1",17338423,"-",2275.36,0.011059955760177,0.0258732742904684,TRUE
"ENSG00000117118","SDHB","chr1",17380665,"-",1946.32,0.0144799420802317,0.0301332529888985,TRUE
"ENSG00000117115","PADI2","chr1",17445948,"-",1185.8,0.0288958844164623,0.049162166729212,TRUE
"ENSG00000142623","PADI1","chr1",17531620,"+",407.88,0.132087471650113,0.177623957119723,FALSE
"ENSG00000142619","PADI3","chr1",17575592,"+",288.16,0.273826904692381,0.32732681401964,FALSE
"ENSG00000159339","PADI4","chr1",17634689,"+",338.6,0.193839224643101,0.246130472016764,FALSE
"ENSG00000179051","RCC2","chr1",17766250,"-",2642.92,0.00825196699213203,0.0226812217846826,TRUE
"ENSG00000074964","ARHGEF10L","chr1",17866329,"+",552,0.0804836780652877,0.117013242484003,FALSE
"ENSG00000117148","ACTL8","chr1",18081807,"+",167.24,0.584041663833345,0.609011438133742,FALSE
"ENSG00000117154","IGSF21","chr1",18434239,"+",149.76,0.621741513033948,0.640730346200838,FALSE
"ENSG00000179023","KLHDC7A","chr1",18807423,"+",348.12,0.182811268754925,0.234252629411068,FALSE
"ENSG00000009709","PAX7","chr1",18957499,"+",174.4,0.566033735865057,0.593023905247673,FALSE
"ENSG00000179002","TAS1R2","chr1",19186155,"-",238.52,0.393262426950292,0.441408980565541,FALSE
"ENSG00000159423","ALDH4A1","chr1",19229293,"-",4150.4,0.00215999136003456,0.0169553304980057,TRUE
"ENSG00000169991","IFFO2","chr1",19282826,"-",2660.32,0.00815196739213043,0.0226071321884958,TRUE
"ENSG00000127481","UBR4","chr1",19536746,"-",2910,0.00655997376010496,0.020719165233063,TRUE
"ENSG00000127463","EMC1","chr1",19578053,"-",3035.16,0.00589197643209427,0.020076203839909,TRUE
"ENSG00000053372","MRTO4","chr1",19578074,"+",3039.4,0.00586797652809389,0.0200334816766477,TRUE
"ENSG00000211454","AKR7L","chr1",19600568,"-",203.16,0.489734041063836,0.526830213407857,FALSE
"ENSG00000162482","AKR7A3","chr1",19615280,"-",328,0.207731169075324,0.26029472400329,FALSE
"ENSG00000053371","AKR7A2","chr1",19638640,"-",2737.32,0.00762796948812205,0.0219508945625647,TRUE
"ENSG00000040487","PQLC2","chr1",19638739,"+",2855.84,0.00685997256010976,0.0210696257078173,TRUE
"ENSG00000077549","CAPZB","chr1",19812066,"-",1541.56,0.0202239191043236,0.0374110215902017,TRUE
"ENSG00000173436","MINOS1","chr1",19923470,"+",3525.08,0.00379198483206067,0.0179086907181783,TRUE
"ENSG00000158747","NBL1","chr1",19969722,"+",1205.84,0.0282678869284523,0.0483365248859446,TRUE
"ENSG00000158748","HTR6","chr1",19991779,"+",920.8,0.0400238399046404,0.0643730803806289,TRUE
"ENSG00000162542","TMCO4","chr1",20126758,"-",3464.92,0.00397998408006368,0.0181010119638265,TRUE
"ENSG00000178828","RNF186","chr1",20141771,"-",528.96,0.0855836576653693,0.123250079322186,FALSE
"ENSG00000169914","OTUD3","chr1",20208887,"+",3328.2,0.00455998176007296,0.0188725342327163,TRUE
"ENSG00000188784","PLA2G2E","chr1",20250110,"-",264.72,0.325274698901204,0.377148050637871,FALSE
"ENSG00000188257","PLA2G2A","chr1",20306932,"-",315.8,0.224963100147599,0.278024964595494,FALSE
"ENSG00000127472","PLA2G5","chr1",20396700,"+",350.6,0.180123279506882,0.23140291923195,FALSE
"ENSG00000117215","PLA2G2D","chr1",20446059,"-",763.52,0.0512717949128203,0.0794513721651656,TRUE
"ENSG00000158786","PLA2G2F","chr1",20465822,"+",423.12,0.123435506257975,0.167977467427557,FALSE
"ENSG00000187980","PLA2G2C","chr1",20501687,"-",404.68,0.134059463762145,0.179952249606989,FALSE
"ENSG00000162543","UBXN10","chr1",20512577,"+",1267.2,0.0265118939524242,0.0459067240609594,TRUE
"ENSG00000158816","VWA5B1","chr1",20617411,"+",412.44,0.129439482242071,0.174848983800694,FALSE
"ENSG00000162545","CAMK2N1","chr1",20812728,"-",404.28,0.134343462626149,0.180252597174827,FALSE
"ENSG00000090432","MUL1","chr1",20834674,"-",2929.96,0.00645997416010336,0.0206744510871841,TRUE
"ENSG00000183114","FAM43B","chr1",20878931,"+",300.64,0.250442998228007,0.304051282374608,FALSE
"ENSG00000158825","CDA","chr1",20915443,"+",280,0.292058831764673,0.344849575018591,FALSE
"ENSG00000158828","PINK1","chr1",20959947,"+",3219.28,0.00493598025607898,0.0190100368111722,TRUE
"ENSG00000244038","DDOST","chr1",20988037,"-",2575.84,0.00870796516813933,0.0231381677253533,TRUE
"ENSG00000117245","KIF17","chr1",21044317,"-",419.24,0.125527497890008,0.170488319181625,FALSE
"ENSG00000189410","SH2D5","chr1",21059133,"-",3582.72,0.00363998544005824,0.017902438384844,TRUE
"ENSG00000127483","HP1BP3","chr1",21113799,"-",4987.6,0.000935996256014976,0.0166317829731621,TRUE
"ENSG00000075151","EIF4G3","chr1",21503381,"-",3273.84,0.00473998104007584,0.0189171254646426,TRUE
"ENSG00000117298","ECE1","chr1",21672034,"-",3115.4,0.005499978000088,0.0197366977212075,TRUE
"ENSG00000142794","NBPF3","chr1",21766582,"+",2214.68,0.0116439534241863,0.0266234375133828,TRUE
"ENSG00000162551","ALPL","chr1",21835857,"+",316.2,0.22437910248359,0.277494265841056,FALSE
"ENSG00000076864","RAP1GAP","chr1",21995856,"-",312.68,0.229539081843673,0.282571393373732,FALSE
"ENSG00000090686","USP48","chr1",22109688,"-",2184,0.0119959520161919,0.0271208230028541,TRUE
"ENSG00000187942","LDLRAD2","chr1",22138757,"+",669.72,0.0612637549449802,0.0928447163374707,TRUE
"ENSG00000142798","HSPG2","chr1",22263750,"-",1217.72,0.0279758880964476,0.0479514148018076,TRUE
"ENSG00000219073","CELA3B","chr1",22303417,"+",241.04,0.385394458422166,0.434152238665598,FALSE
"ENSG00000142789","CELA3A","chr1",22328148,"+",240,0.389694441222235,0.437924434354598,FALSE
"ENSG00000070831","CDC42","chr1",22379119,"+",1554.84,0.0199639201443194,0.0370257599453123,TRUE
"ENSG00000162552","WNT4","chr1",22470385,"-",446.88,0.112643549425802,0.155399965857868,FALSE
"ENSG00000184677","ZBTB40","chr1",22778343,"+",4305.88,0.00182799268802925,0.0169284632420658,TRUE
"ENSG00000070886","EPHA8","chr1",22890003,"+",182.76,0.545241819032724,0.574931619681416,FALSE
"ENSG00000173372","C1QA","chr1",22963117,"+",302.8,0.24687901248395,0.300313420959503,FALSE
